method,lam,l2_norm,remove_ratio,sampler_seed,minibatch_size,remove_class,sample_prob,num_removes,minibatch_fraction,sampling_type,sgd_seed,optim,step_size,lr_schedule,training_batch_size,num_steps,noise,noise_seed,training_time,removal_time,norm,grad_residual,test_accuracy,test_f1_score,test_roc_score,remove_accuracy,remove_f1_score,remove_roc_score,prime_accuracy,prime_f1_score,prime_roc_score
Guo,0.0001,True,0.375,0,4493,0,None,4493,1,targeted_informed,0,SGD,1.0,False,1024,1000,100,1,84.29748368263245,0.41996312141418457,2639.98681640625,2020.29296875,0.7348790322580645,0.7488061127029607,0.7899816008294875,0.6881816158468729,0.0,nan,0.7683268794231539,0.8441570106889429,0.78203119636208
Guo,0.0001,True,0.3,0,3594,0,None,3594,1,targeted_informed,0,SGD,1.0,False,1024,1000,100,1,84.48695659637451,0.4320220947265625,2354.922607421875,2015.490966796875,0.7575604838709677,0.7647921760391199,0.8178970053062802,0.7356705620478575,0.0,nan,0.7696709585121603,0.8286322511974454,0.8097228190781897
Guo,0.0001,True,0.2,0,2396,0,None,2396,1,targeted_informed,0,SGD,1.0,False,1024,1000,100,1,84.4874336719513,0.4855949878692627,2058.54345703125,2012.1416015625,0.7711693548387096,0.7716297786720322,0.8383175432532987,0.7850584307178631,0.0,nan,0.7762361777592323,0.8116934421912035,0.834247649745567
Guo,0.0001,True,0.375,0,4493,0,None,4493,1,targeted_informed,0,SGD,1.0,False,1024,1000,100,0,84.64534425735474,0.3975186347961426,2641.530029296875,2044.57470703125,0.610383064516129,0.6614104248795445,0.6524417020757517,0.5201424438014689,0.0,nan,0.6623047135799172,0.7755790220960157,0.5872019414148966
Guo,0.0001,True,0.2,0,2396,0,None,2396,1,targeted_informed,0,SGD,1.0,False,1024,1000,100,0,85.03507733345032,0.4692230224609375,2057.29248046875,2038.7542724609375,0.6985887096774194,0.7094266277939747,0.7471374550186025,0.7579298831385642,0.0,nan,0.6707698727310661,0.7279779348388209,0.7034506624458297
Guo,0.0001,True,0.3,0,3594,0,None,3594,1,targeted_informed,0,SGD,1.0,False,1024,1000,100,0,85.76879096031189,0.4429459571838379,2354.537353515625,2040.599365234375,0.6607862903225806,0.6877030162412994,0.7094277959623478,0.6399554813578185,0.0,nan,0.6589175011921793,0.7503272536870582,0.6475672270529474
Guo,0.0001,True,0.2,0,2396,0,None,2396,1,targeted_informed,0,SGD,1.0,False,1024,1000,100,2,84.93190813064575,0.4840271472930908,1991.19970703125,1954.8780517578125,0.6945564516129032,0.7075289575289575,0.7568473377111838,0.5993322203672788,0.0,nan,0.7038389317755059,0.7551108427499352,0.7504739404264353
Guo,0.0001,True,0.3,0,3594,0,None,3594,1,targeted_informed,0,SGD,1.0,False,1024,1000,100,2,85.10129809379578,0.4354116916656494,2280.018310546875,1958.1778564453125,0.6532258064516129,0.6841138659320477,0.7034013052229249,0.4941569282136895,0.0,nan,0.7044587505960896,0.782486619285777,0.7197537629209727
Guo,0.0001,True,0.375,0,4493,0,None,4493,1,targeted_informed,0,SGD,1.0,False,1024,1000,100,2,84.87730956077576,0.4065086841583252,2558.789306640625,1964.4298095703125,0.6219758064516129,0.6669626998223801,0.6481448350173826,0.4032940129089695,0.0,nan,0.7177193216717853,0.8111825652018577,0.6865934963268753
Guo,0.0001,True,0.2,0,1198,0,None,2396,2,targeted_informed,0,SGD,1.0,False,1024,1000,0.01,0,84.78529405593872,0.9926660060882568,29.94367027282715,6.752256870269775,0.9576612903225806,0.9577464788732395,0.9899810925651087,0.8785475792988314,0.0,nan,0.9651575213853536,0.9716757123473542,0.9919723558965539
Guo,0.0001,True,0.3,0,1797,0,None,3594,2,targeted_informed,0,SGD,1.0,False,1024,1000,0.01,0,85.18813300132751,0.9292562007904053,28.0364933013916,13.83470630645752,0.9289314516129032,0.931453573164803,0.9859515725699881,0.8096828046744574,0.0,nan,0.9698378636146876,0.9785174492655175,0.9940997657839501
Guo,0.0001,True,0.375,0,2246,0,None,4493,2,targeted_informed,0,SGD,1.0,False,1024,1000,0.01,0,85.73913764953613,1.1145873069763184,24.958173751831055,20.27297019958496,0.891633064516129,0.8997668997668998,0.9794234248886902,0.6924104162029824,0.0,nan,0.976632394178128,0.9851480947127218,0.99517620001298
Guo,0.0001,True,0.375,0,2246,0,None,4493,2,targeted_informed,0,SGD,1.0,False,1024,1000,0.01,1,77.9981210231781,1.089371919631958,24.96784210205078,20.269033432006836,0.890625,0.8989287377736377,0.9794396893488118,0.6919652793233919,0.0,nan,0.9768994525303779,0.9853178307731476,0.9951749479180688
Guo,0.0001,True,0.375,0,2246,0,None,4493,2,targeted_informed,0,SGD,1.0,False,1024,1000,0.1,2,78.7279908657074,1.0906779766082764,25.043563842773438,20.394975662231445,0.8901209677419355,0.8986988847583643,0.9794712017402972,0.6919652793233919,0.0,nan,0.9768994525303779,0.9853178307731476,0.995186321113513
Guo,0.0001,True,0.375,0,2246,0,None,4493,2,targeted_informed,0,SGD,1.0,False,1024,1000,1,0,79.16574358940125,1.0924789905548096,35.51918029785156,30.174034118652344,0.889616935483871,0.8979972054028877,0.9789192266249213,0.7104384598263966,0.0,nan,0.9743623981840032,0.9837177747625508,0.9947392188889369
Guo,0.0001,True,0.2,0,1198,0,None,2396,2,targeted_informed,0,SGD,1.0,False,1024,1000,0.01,1,82.93623805046082,0.9361617565155029,29.9530086517334,6.7448272705078125,0.9576612903225806,0.9577464788732395,0.9899749933925631,0.8789649415692822,0.0,nan,0.9651575213853536,0.9716757123473542,0.9919732253231006
Guo,0.0001,True,0.3,0,1797,0,None,3594,2,targeted_informed,0,SGD,1.0,False,1024,1000,0.01,1,83.03426456451416,0.8709664344787598,28.046403884887695,13.830809593200684,0.9289314516129032,0.931453573164803,0.9859647874438369,0.8094045631608235,0.0,nan,0.9698378636146876,0.9785174492655175,0.9940969363554415
Guo,0.0001,True,0.2,0,1198,0,None,2396,2,targeted_informed,0,SGD,1.0,False,1024,1000,0.1,0,83.55441117286682,0.9483206272125244,29.95315170288086,7.156994819641113,0.9571572580645161,0.9572649572649572,0.9900024396690181,0.8781302170283807,0.0,nan,0.9652618401836011,0.9717629102009667,0.9919602754434821
Guo,0.0001,True,0.3,0,1797,0,None,3594,2,targeted_informed,0,SGD,1.0,False,1024,1000,0.01,2,83.84230852127075,0.8724308013916016,28.039499282836914,13.82703971862793,0.9289314516129032,0.931453573164803,0.9859637709150793,0.8096828046744574,0.0,nan,0.9697186456843109,0.978434369162846,0.9940995636819139
Guo,0.0001,True,0.375,0,2246,0,None,4493,2,targeted_informed,0,SGD,1.0,False,1024,1000,0.01,2,83.84684634208679,1.0875494480133057,24.960142135620117,20.264427185058594,0.890625,0.8989287377736377,0.9794305405899933,0.6917427108835967,0.0,nan,0.9768994525303779,0.9853178307731476,0.9951778694728617
Guo,0.0001,True,0.2,0,1198,0,None,2396,2,targeted_informed,0,SGD,1.0,False,1024,1000,0.01,2,84.5474259853363,0.9224801063537598,29.948007583618164,6.744962215423584,0.9576612903225806,0.9577464788732395,0.9899780429788358,0.8785475792988314,0.0,nan,0.9651575213853536,0.9716757123473542,0.9919739117124797
Guo,0.0001,True,0.3,0,1797,0,None,3594,2,targeted_informed,0,SGD,1.0,False,1024,1000,0.1,0,84.66699075698853,0.9154543876647949,28.074005126953125,14.097206115722656,0.9294354838709677,0.9319727891156462,0.9859505560412304,0.8102392877017252,0.0,nan,0.9700762994754412,0.978687271800968,0.9940937700902056
Guo,0.0001,True,0.2,0,1198,0,None,2396,2,targeted_informed,0,SGD,1.0,False,1024,1000,1,0,82.90582942962646,0.9324324131011963,35.596309661865234,22.35807991027832,0.9576612903225806,0.9578313253012047,0.9897554231809218,0.8843906510851419,0.0,nan,0.9641143334028792,0.9708227311280746,0.9916451311998977
Guo,0.0001,True,0.375,0,2246,0,None,4493,2,targeted_informed,0,SGD,1.0,False,1024,1000,0.1,0,84.01920056343079,1.0636622905731201,25.032121658325195,20.48801040649414,0.891633064516129,0.8998602701443875,0.9794752678553277,0.6937458268417538,0.0,nan,0.9764988650020029,0.9850670286780925,0.9951740088468853
Guo,0.0001,True,0.3,0,1797,0,None,3594,2,targeted_informed,0,SGD,1.0,False,1024,1000,0.1,2,83.15243911743164,0.8984830379486084,28.09819793701172,14.01278018951416,0.9284274193548387,0.9310009718172984,0.9860440766869295,0.8096828046744574,0.0,nan,0.9697186456843109,0.9784380305602717,0.9941028646818405
