method,lam,l2_norm,sgd_seed,optim,step_size,lr_schedule,training_batch_size,num_steps,noise,noise_seed,perturb_time,norm,grad_residual,model_diff,test_accuracy,test_f1_score,test_roc_score
Guo,0.0001,True,0,SGD,1.0,False,1024,1000,0.01,3,83.98454523086548,30.73723030090332,3.003206968307495,0.1580188274383545,0.96875,0.9682051282051282,0.9924868359525891
Golatkar,0.0001,True,0,SGD,1.0,False,1024,1000,0.01,3,4.169636487960815,30.765344619750977,2.918652296066284,0.2640744149684906,0.96875,0.9682051282051282,0.9924939516538923
baseline,0.0001,True,0,SGD,1.0,False,1024,1000,0.1,4,83.03373646736145,30.744239807128906,2.975957155227661,0.0,0.96875,0.9682051282051282,0.9924858194238315
Guo,0.0001,True,0,SGD,1.0,False,1024,1000,0.1,4,83.44189763069153,30.794492721557617,3.7070724964141846,1.6009538173675537,0.9682459677419355,0.9676757311441764,0.9924715880212251
Golatkar,0.0001,True,0,SGD,1.0,False,1024,1000,0.1,4,4.405120134353638,30.804471969604492,5.504426002502441,2.6750328540802,0.96875,0.9681724845995893,0.9925315632179235
baseline,0.0001,True,0,SGD,1.0,False,1024,1000,0.01,4,82.6968286037445,30.744239807128906,2.975957155227661,0.0,0.96875,0.9682051282051282,0.9924858194238315
Guo,0.0001,True,0,SGD,1.0,False,1024,1000,0.01,4,83.73997712135315,30.74546241760254,2.992666006088257,0.16009294986724854,0.96875,0.9682051282051282,0.9924888690101044
Golatkar,0.0001,True,0,SGD,1.0,False,1024,1000,0.01,4,4.512904167175293,30.739791870117188,2.9526917934417725,0.2675032913684845,0.96875,0.9682051282051282,0.9924949681826499
baseline,0.0001,True,0,SGD,1.0,False,1024,1000,0.1,5,82.66229224205017,30.744239807128906,2.975957155227661,0.0,0.96875,0.9682051282051282,0.9924858194238315
Guo,0.0001,True,0,SGD,1.0,False,1024,1000,0.1,5,83.74827909469604,30.793663024902344,3.495516777038574,1.5511656999588013,0.9692540322580645,0.9687018984094408,0.9925061499989836
Golatkar,0.0001,True,0,SGD,1.0,False,1024,1000,0.1,5,4.524532794952393,30.85466194152832,4.893974781036377,2.5872385501861572,0.967741935483871,0.9671794871794871,0.992428893813406
baseline,0.0001,True,0,SGD,1.0,False,1024,1000,0.01,0,83.14550518989563,30.744239807128906,2.975957155227661,0.0,0.96875,0.9682051282051282,0.9924858194238315
Guo,0.0001,True,0,SGD,1.0,False,1024,1000,0.01,0,83.46860408782959,30.740196228027344,2.972343683242798,0.16046586632728577,0.96875,0.9682051282051282,0.9924888690101044
Golatkar,0.0001,True,0,SGD,1.0,False,1024,1000,0.01,0,4.394072532653809,30.756092071533203,3.098360538482666,0.26834291219711304,0.96875,0.9682051282051282,0.9924868359525891
baseline,0.0001,True,0,SGD,1.0,False,1024,1000,1,3,82.72862553596497,30.744239807128906,2.975957155227661,0.0,0.96875,0.9682051282051282,0.9924858194238315
Guo,0.0001,True,0,SGD,1.0,False,1024,1000,1,3,84.10907530784607,33.954219818115234,21.00313949584961,15.792662620544434,0.9667338709677419,0.9660842754367935,0.9921442657612785
Golatkar,0.0001,True,0,SGD,1.0,False,1024,1000,1,3,4.499695777893066,42.017051696777344,43.27170181274414,26.407447814941406,0.9692540322580645,0.9685404847859721,0.9926159351048041
baseline,0.0001,True,0,SGD,1.0,False,1024,1000,0,5,86.61093139648438,30.744239807128906,2.975957155227661,0.0,0.96875,0.9682051282051282,0.9924858194238315
Guo,0.0001,True,0,SGD,1.0,False,1024,1000,0,5,84.3711040019989,30.744239807128906,2.975957155227661,0.0,0.96875,0.9682051282051282,0.9924858194238315
Golatkar,0.0001,True,0,SGD,1.0,False,1024,1000,0,5,0.5377774238586426,30.744239807128906,2.975957155227661,0.0,0.96875,0.9682051282051282,0.9924858194238315
baseline,0.0001,True,0,SGD,1.0,False,1024,1000,0.1,2,83.1389729976654,30.744239807128906,2.975957155227661,0.0,0.96875,0.9682051282051282,0.9924858194238315
Guo,0.0001,True,0,SGD,1.0,False,1024,1000,0.1,2,84.2598602771759,30.77924156188965,3.5099666118621826,1.5481781959533691,0.96875,0.9682051282051282,0.9924980177689228
Golatkar,0.0001,True,0,SGD,1.0,False,1024,1000,0.1,2,4.382559537887573,30.888912200927734,5.551232814788818,2.5892586708068848,0.9682459677419355,0.9677088672475653,0.9924787037225284
baseline,0.0001,True,0,SGD,1.0,False,1024,1000,1,2,83.46111106872559,30.744239807128906,2.975957155227661,0.0,0.96875,0.9682051282051282,0.9924858194238315
Guo,0.0001,True,0,SGD,1.0,False,1024,1000,1,2,84.18057799339294,34.43210220336914,20.21601676940918,15.48004150390625,0.9672379032258065,0.9666153055983564,0.9924227946408605
Golatkar,0.0001,True,0,SGD,1.0,False,1024,1000,1,2,4.253055095672607,40.46931076049805,44.05814743041992,25.892589569091797,0.9652217741935484,0.964633521271143,0.991821009616362
baseline,0.0001,True,0,SGD,1.0,False,1024,1000,0.01,1,84.54221272468567,30.744239807128906,2.975957155227661,0.0,0.96875,0.9682051282051282,0.9924858194238315
Guo,0.0001,True,0,SGD,1.0,False,1024,1000,0.01,1,83.28079271316528,30.747411727905273,2.9692368507385254,0.15937617421150208,0.96875,0.9682051282051282,0.9924878524813467
Golatkar,0.0001,True,0,SGD,1.0,False,1024,1000,0.01,1,4.498790502548218,30.737613677978516,3.1854562759399414,0.26649537682533264,0.96875,0.9682051282051282,0.992489885538862
baseline,0.0001,True,0,SGD,1.0,False,1024,1000,0.1,1,83.93695998191833,30.744239807128906,2.975957155227661,0.0,0.96875,0.9682051282051282,0.9924858194238315
Guo,0.0001,True,0,SGD,1.0,False,1024,1000,0.1,1,84.63463997840881,30.813669204711914,3.5143041610717773,1.5938245058059692,0.9682459677419355,0.9676757311441764,0.9925102161140139
Golatkar,0.0001,True,0,SGD,1.0,False,1024,1000,0.1,1,3.8208048343658447,30.78194808959961,8.386168479919434,2.6649529933929443,0.96875,0.9682377049180328,0.9924837863663163
baseline,0.0001,True,0,SGD,1.0,False,1024,1000,0.01,2,84.5491623878479,30.744239807128906,2.975957155227661,0.0,0.96875,0.9682051282051282,0.9924858194238315
Guo,0.0001,True,0,SGD,1.0,False,1024,1000,0.01,2,84.28104019165039,30.74418830871582,2.972799777984619,0.15482233464717865,0.96875,0.9682051282051282,0.992489885538862
Golatkar,0.0001,True,0,SGD,1.0,False,1024,1000,0.01,2,3.940758466720581,30.748924255371094,3.056450128555298,0.2589259445667267,0.96875,0.9682051282051282,0.992489885538862
baseline,0.0001,True,0,SGD,1.0,False,1024,1000,1,0,83.48237228393555,30.744239807128906,2.975957155227661,0.0,0.96875,0.9682051282051282,0.9924858194238315
Guo,0.0001,True,0,SGD,1.0,False,1024,1000,1,0,84.65684008598328,34.33230972290039,21.02507781982422,16.041563034057617,0.9672379032258065,0.9666837519220912,0.992228637648159
Golatkar,0.0001,True,0,SGD,1.0,False,1024,1000,1,0,4.611587047576904,41.60478210449219,54.79109573364258,26.834299087524414,0.9637096774193549,0.9631525076765609,0.991934860837213
baseline,0.0001,True,0,SGD,1.0,False,1024,1000,0.01,5,85.76815938949585,30.744239807128906,2.975957155227661,0.0,0.96875,0.9682051282051282,0.9924858194238315
Guo,0.0001,True,0,SGD,1.0,False,1024,1000,0.01,5,84.49051213264465,30.74561309814453,2.972151041030884,0.15511779487133026,0.96875,0.9682051282051282,0.9924888690101044
Golatkar,0.0001,True,0,SGD,1.0,False,1024,1000,0.01,5,3.335890293121338,30.745502471923828,3.004316568374634,0.2587239742279053,0.9682459677419355,0.9676757311441764,0.9924837863663163
baseline,0.0001,True,0,SGD,1.0,False,1024,1000,1,5,85.54415607452393,30.744239807128906,2.975957155227661,0.0,0.96875,0.9682051282051282,0.9924858194238315
Guo,0.0001,True,0,SGD,1.0,False,1024,1000,1,5,84.14155316352844,34.56769943237305,20.035009384155273,15.512073516845703,0.969758064516129,0.9692307692307691,0.9926250838636226
Golatkar,0.0001,True,0,SGD,1.0,False,1024,1000,1,5,3.980755567550659,40.19538497924805,37.98785400390625,25.87238121032715,0.9621975806451613,0.9614395886889462,0.9914154146420802
baseline,0.0001,True,0,SGD,1.0,False,1024,1000,1,4,86.67539286613464,30.744239807128906,2.975957155227661,0.0,0.96875,0.9682051282051282,0.9924858194238315
Guo,0.0001,True,0,SGD,1.0,False,1024,1000,1,4,84.46315717697144,34.786190032958984,21.127704620361328,16.012704849243164,0.9657258064516129,0.9650924024640657,0.9921117368410353
Golatkar,0.0001,True,0,SGD,1.0,False,1024,1000,1,4,2.850802421569824,40.327396392822266,51.30622100830078,26.75033187866211,0.9642137096774194,0.9633074935400516,0.992248968223311
baseline,0.0001,True,0,SGD,1.0,False,1024,1000,10,0,38.32470703125,30.744239807128906,2.975957155227661,0.0,0.96875,0.9682051282051282,0.9924858194238315
Guo,0.0001,True,0,SGD,1.0,False,1024,1000,10,0,37.43713331222534,163.53578186035156,209.1129913330078,160.5118408203125,0.9334677419354839,0.9325842696629213,0.9772043426108523
Golatkar,0.0001,True,0,SGD,1.0,False,1024,1000,10,0,2.493781328201294,271.31146240234375,520.1070556640625,268.3429260253906,0.8518145161290323,0.8550295857988166,0.9310717262691361
baseline,0.0001,True,0,SGD,1.0,False,1024,1000,10,1,37.95055341720581,30.744239807128906,2.975957155227661,0.0,0.96875,0.9682051282051282,0.9924858194238315
Guo,0.0001,True,0,SGD,1.0,False,1024,1000,10,1,37.36112308502197,164.57557678222656,206.10638427734375,160.16465759277344,0.9289314516129032,0.9275808936825886,0.9816770691442861
Golatkar,0.0001,True,0,SGD,1.0,False,1024,1000,10,1,2.459728240966797,267.3701171875,938.146728515625,266.49530029296875,0.7227822580645161,0.7579225352112676,0.8383688779555573
baseline,0.0001,True,0,SGD,1.0,False,1024,1000,10,4,37.95607233047485,30.744239807128906,2.975957155227661,0.0,0.96875,0.9682051282051282,0.9924858194238315
Guo,0.0001,True,0,SGD,1.0,False,1024,1000,10,4,37.29898166656494,164.85195922851562,206.40194702148438,160.82386779785156,0.9380040322580645,0.9364341085271318,0.9799540529001566
Golatkar,0.0001,True,0,SGD,1.0,False,1024,1000,10,4,2.271544933319092,268.6230163574219,648.8329467773438,267.5032043457031,0.7132056451612904,0.6693782684485764,0.8042063959989428
baseline,0.0001,True,0,SGD,1.0,False,1024,1000,10,2,39.11575365066528,30.744239807128906,2.975957155227661,0.0,0.96875,0.9682051282051282,0.9924858194238315
Guo,0.0001,True,0,SGD,1.0,False,1024,1000,10,2,37.262465476989746,158.97962951660156,200.58642578125,155.06578063964844,0.9309475806451613,0.9294904786412764,0.9773029459003396
Golatkar,0.0001,True,0,SGD,1.0,False,1024,1000,10,2,2.3524887561798096,261.16876220703125,459.0408020019531,258.92596435546875,0.8261088709677419,0.8321167883211679,0.9078165978815541
baseline,0.0001,True,0,SGD,1.0,False,1024,1000,100,1,37.98180365562439,30.744239807128906,2.975957155227661,0.0,0.96875,0.9682051282051282,0.9924858194238315
Guo,0.0001,True,0,SGD,1.0,False,1024,1000,100,1,37.22436237335205,1644.2161865234375,2010.6739501953125,1641.586181640625,0.7878024193548387,0.7783043707214323,0.8639589728993433
Golatkar,0.0001,True,0,SGD,1.0,False,1024,1000,100,1,2.2484707832336426,2664.233642578125,3570.31298828125,2664.9541015625,0.4536290322580645,0.5475792988313857,0.4273786772927807
baseline,0.0001,True,0,SGD,1.0,False,1024,1000,100,0,38.73557424545288,30.744239807128906,2.975957155227661,0.0,0.96875,0.9682051282051282,0.9924858194238315
Guo,0.0001,True,0,SGD,1.0,False,1024,1000,100,0,37.156416177749634,1643.4598388671875,2037.7100830078125,1642.4395751953125,0.7202620967741935,0.7166921898928026,0.7831647589810316
Golatkar,0.0001,True,0,SGD,1.0,False,1024,1000,100,0,2.222062349319458,2684.829345703125,3348.11279296875,2683.429443359375,0.6491935483870968,0.6688867745004757,0.6963242320125237
baseline,0.0001,True,0,SGD,1.0,False,1024,1000,100,5,37.65487623214722,30.744239807128906,2.975957155227661,0.0,0.96875,0.9682051282051282,0.9924858194238315
Guo,0.0001,True,0,SGD,1.0,False,1024,1000,100,5,37.14815306663513,1586.01123046875,1947.4267578125,1583.907958984375,0.7434475806451613,0.7427993936331481,0.82949966454551
Golatkar,0.0001,True,0,SGD,1.0,False,1024,1000,100,5,2.2222414016723633,2587.4423828125,3175.47216796875,2587.2392578125,0.6446572580645161,0.6191247974068073,0.6987989712728974
baseline,0.0001,True,0,SGD,1.0,False,1024,1000,100,4,37.691033124923706,30.744239807128906,2.975957155227661,0.0,0.96875,0.9682051282051282,0.9924858194238315
Guo,0.0001,True,0,SGD,1.0,False,1024,1000,100,4,37.14740061759949,1650.0513916015625,2010.99609375,1647.7047119140625,0.8109879032258065,0.8122183274912368,0.8849690975257691
Golatkar,0.0001,True,0,SGD,1.0,False,1024,1000,100,4,2.2301125526428223,2674.564453125,3445.123291015625,2675.032958984375,0.4027217741935484,0.28743235117257965,0.35958993229918473
baseline,0.0001,True,0,SGD,1.0,False,1024,1000,10,5,38.89226031303406,30.744239807128906,2.975957155227661,0.0,0.96875,0.9682051282051282,0.9924858194238315
Guo,0.0001,True,0,SGD,1.0,False,1024,1000,10,5,37.13558077812195,159.5109405517578,198.7777557373047,155.4647216796875,0.9410282258064516,0.9400307534597644,0.9848771016732063
Golatkar,0.0001,True,0,SGD,1.0,False,1024,1000,10,5,2.2084801197052,260.5649719238281,361.0435485839844,258.7239685058594,0.8699596774193549,0.8640674394099053,0.9374387541423548
baseline,0.0001,True,0,SGD,1.0,False,1024,1000,10,3,39.23760724067688,30.744239807128906,2.975957155227661,0.0,0.96875,0.9682051282051282,0.9924858194238315
Guo,0.0001,True,0,SGD,1.0,False,1024,1000,10,3,37.218482971191406,160.22789001464844,205.5517578125,157.67747497558594,0.9158266129032258,0.9136950904392765,0.9717120377335474
Golatkar,0.0001,True,0,SGD,1.0,False,1024,1000,10,3,2.2926604747772217,268.1590576171875,428.3266906738281,264.0745849609375,0.8810483870967742,0.8714596949891067,0.9586160977494053
baseline,0.0001,True,0,SGD,1.0,False,1024,1000,100,3,38.29874324798584,30.744239807128906,2.975957155227661,0.0,0.96875,0.9682051282051282,0.9924858194238315
Guo,0.0001,True,0,SGD,1.0,False,1024,1000,100,3,37.05200219154358,1613.1304931640625,1996.4442138671875,1613.0592041015625,0.6648185483870968,0.6594982078853046,0.7077962673064021
Golatkar,0.0001,True,0,SGD,1.0,False,1024,1000,100,3,2.153867483139038,2643.25,3260.21728515625,2640.745849609375,0.7283266129032258,0.6914710933028048,0.8105098908248114
baseline,0.0001,True,0,SGD,1.0,False,1024,1000,100,2,38.45785737037659,30.744239807128906,2.975957155227661,0.0,0.96875,0.9682051282051282,0.9924858194238315
Guo,0.0001,True,0,SGD,1.0,False,1024,1000,100,2,37.051854848861694,1589.2979736328125,1954.15771484375,1587.51171875,0.7419354838709677,0.7330552659019812,0.8081774655905016
Golatkar,0.0001,True,0,SGD,1.0,False,1024,1000,100,2,2.1538679599761963,2589.868896484375,3232.0146484375,2589.259765625,0.6003024193548387,0.6239924134660977,0.6226421615467501
