method,lam,l2_norm,remove_ratio,sampler_seed,minibatch_size,remove_class,sample_prob,num_removes,minibatch_fraction,sampling_type,sgd_seed,optim,step_size,lr_schedule,training_batch_size,num_steps,noise,noise_seed,training_time,removal_time,norm,grad_residual,test_accuracy,test_f1_score,test_roc_score,remove_accuracy,remove_f1_score,remove_roc_score,prime_accuracy,prime_f1_score,prime_roc_score
baseline_Golatkar,0.0001,True,0.075,0,1125,3,None,4500,4,targeted_informed,0,SGD,1.0,False,512,200,1,1,894.8810169696808,894.8810169696808,103.0593032836914,142.62940826416016,0.853,0.8467721126303888,0.9863647377270137,0.38711111111111113,0.5581544376802307,nan,0.8838738738738738,0.8823741351032182,0.9888777574109205
baseline,0.0001,True,0.075,0,None,3,None,4500,None,targeted_informed,0,SGD,1.0,False,512,200,None,None,362.3426558971405,362.3426558971405,85.75596618652344,2.8665399312973023,0.8466,0.8381079316956958,0.9854442772268595,0.3188888888888889,0.4835720303285594,nan,0.8830990990990991,0.8815489349344651,0.9887691116119021
baseline_Golatkar,0.0001,True,0.075,0,1125,3,None,4500,4,targeted_informed,0,SGD,1.0,False,512,200,100,0,609.3158891201019,609.3158891201019,5745.57080078125,10470.8169921875,0.685,0.6362229587679984,0.9285726167240693,0.0,0.0,nan,0.7358918918918919,0.7061980994540138,0.9499839725482729
baseline,0.0001,True,0.075,0,None,3,None,4500,None,targeted_informed,0,SGD,1.0,False,512,200,None,None,557.2260432243347,557.2260432243347,85.75596618652344,2.8665399312973023,0.8466,0.8381079316956958,0.9854442772268595,0.3188888888888889,0.4835720303285594,nan,0.8830990990990991,0.8815489349344651,0.9887691116119021
baseline_Golatkar,0.0001,True,0.075,0,1125,3,None,4500,4,targeted_informed,0,SGD,1.0,False,512,200,10,0,900.0101127624512,900.0101127624512,574.5331420898438,2582.4772216796873,0.8115,0.7896321946578153,0.9826521249500224,0.15977777777777777,0.2755317110557578,nan,0.8597837837837838,0.8533497447028144,0.9849590145553622
baseline,0.0001,True,0.01,0,None,3,None,600,None,targeted_informed,0,SGD,1.0,False,512,200,None,None,589.6903066635132,589.6903066635132,86.1781234741211,8.723573112487793,0.8871,0.8863691974104225,0.9898517753911161,0.82,0.901098901098901,nan,0.8801683501683502,0.8792778250745615,0.988308061469632
baseline_Golatkar,0.0001,True,0.01,0,150,3,None,600,4,targeted_informed,0,SGD,1.0,False,512,200,10,0,923.4534537792206,923.4534537792206,565.2352294921875,2704.620947265625,0.8719,0.8708468601506701,0.9868366319193032,0.83,0.9071038251366119,nan,0.8636363636363636,0.8623878769528561,0.9845632676497391
baseline,0.0001,True,0.05,0,None,3,None,3000,None,targeted_informed,0,SGD,1.0,False,512,200,None,None,552.0112709999084,552.0112709999084,86.15925598144531,3.2298214435577393,0.8772,0.8759527242745712,0.9885789990848679,0.6436666666666667,0.7832082741837354,nan,0.8821052631578947,0.8811109681275853,0.988393745586545
baseline_Golatkar,0.0001,True,0.05,0,750,3,None,3000,4,targeted_informed,0,SGD,1.0,False,512,200,10,1,897.0390300750732,897.0390300750732,569.4088745117188,2132.8761962890626,0.8567,0.8540396780517949,0.9858937434073709,0.5723333333333334,0.7280050879796481,nan,0.8667017543859649,0.8650420841873185,0.9861753577091161
baseline,0.0001,True,0.05,0,None,3,None,3000,None,targeted_informed,0,SGD,1.0,False,512,200,None,None,596.046804189682,596.046804189682,86.15925598144531,3.2298214435577393,0.8772,0.8759527242745712,0.9885789990848679,0.6436666666666667,0.7832082741837354,nan,0.8821052631578947,0.8811109681275853,0.988393745586545
baseline_Golatkar,0.0001,True,0.05,0,750,3,None,3000,4,targeted_informed,0,SGD,1.0,False,512,200,10,0,942.6059889793396,942.6059889793396,570.8775634765625,2613.5365234375,0.8597,0.8577590952290289,0.9855963491305542,0.6286666666666667,0.7720016373311502,nan,0.8646842105263158,0.8631128500716176,0.9845455512328405
baseline,0.0001,True,0.01,0,None,3,None,600,None,targeted_informed,0,SGD,1.0,False,512,200,None,None,586.983482837677,586.983482837677,86.1781234741211,8.723573112487793,0.8871,0.8863691974104225,0.9898517753911161,0.82,0.901098901098901,nan,0.8801683501683502,0.8792778250745615,0.988308061469632
baseline_Golatkar,0.0001,True,0.01,0,150,3,None,600,4,targeted_informed,0,SGD,1.0,False,512,200,10,2,850.5586838722229,850.5586838722229,550.6602783203125,1966.5547119140624,0.8725,0.8709271320538828,0.9879801086789713,0.8266666666666667,0.9051094890510948,nan,0.8677104377104378,0.8663690565474554,0.9865225447398875
baseline,0.0001,True,0.01,0,None,3,None,600,None,targeted_informed,0,SGD,1.0,False,512,200,None,None,624.5059242248535,624.5059242248535,86.1781234741211,8.723573112487793,0.8871,0.8863691974104225,0.9898517753911161,0.82,0.901098901098901,nan,0.8801683501683502,0.8792778250745615,0.988308061469632
baseline_Golatkar,0.0001,True,0.01,0,150,3,None,600,4,targeted_informed,0,SGD,1.0,False,512,200,10,1,959.3012659549713,959.3012659549713,562.9878540039062,2349.228662109375,0.8692,0.8678593147963224,0.9873883080662917,0.7666666666666667,0.8679245283018868,nan,0.8647138047138048,0.8633007382063382,0.9859857276447229
baseline,0.0001,True,0.075,0,None,3,None,4500,None,targeted_informed,0,SGD,1.0,False,512,200,None,None,576.851277589798,576.851277589798,85.75596618652344,2.8665399312973023,0.8466,0.8381079316956958,0.9854442772268595,0.3188888888888889,0.4835720303285594,nan,0.8830990990990991,0.8815489349344651,0.9887691116119021
baseline_Golatkar,0.0001,True,0.075,0,1125,3,None,4500,4,targeted_informed,0,SGD,1.0,False,512,200,10,1,932.990674495697,932.990674495697,573.4847412109375,2034.1815063476563,0.8173,0.7985792038685511,0.9831729017644177,0.1922222222222222,0.32246039142590865,nan,0.8649009009009009,0.8605400254828016,0.9865980413691335
baseline,0.0001,True,0.075,0,None,3,None,4500,None,targeted_informed,0,SGD,1.0,False,512,200,None,None,362.9394648075104,362.9394648075104,85.75596618652344,2.8665399312973023,0.8466,0.8381079316956958,0.9854442772268595,0.3188888888888889,0.4835720303285594,nan,0.8830990990990991,0.8815489349344651,0.9887691116119021
baseline_Golatkar,0.0001,True,0.075,0,1125,3,None,4500,4,targeted_informed,0,SGD,1.0,False,512,200,100,1,625.637583732605,625.637583732605,5739.95458984375,10488.4640625,0.7494,0.7145556276679241,0.9672118485617901,0.011111111111111112,0.02197802197802198,nan,0.7956936936936937,0.7848900727455367,0.9721992390445788
baseline,0.0001,True,0.075,0,None,3,None,4500,None,targeted_informed,0,SGD,1.0,False,512,200,None,None,568.859206199646,568.859206199646,85.75596618652344,2.8665399312973023,0.8466,0.8381079316956958,0.9854442772268595,0.3188888888888889,0.4835720303285594,nan,0.8830990990990991,0.8815489349344651,0.9887691116119021
baseline_Golatkar,0.0001,True,0.075,0,1125,3,None,4500,4,targeted_informed,0,SGD,1.0,False,512,200,10,2,922.1742537021637,922.1742537021637,559.9710083007812,1880.8894897460937,0.8277,0.8133302918687227,0.9835568043843225,0.21622222222222223,0.35556367622875934,nan,0.8694414414414414,0.8663090013791643,0.9866622197470767
baseline,0.0001,True,0.05,0,None,3,None,3000,None,targeted_informed,0,SGD,1.0,False,512,200,None,None,598.0177185535431,598.0177185535431,86.15925598144531,3.2298214435577393,0.8772,0.8759527242745712,0.9885789990848679,0.6436666666666667,0.7832082741837354,nan,0.8821052631578947,0.8811109681275853,0.988393745586545
baseline_Golatkar,0.0001,True,0.05,0,750,3,None,3000,4,targeted_informed,0,SGD,1.0,False,512,200,10,2,957.7676911354065,957.7676911354065,556.2219848632812,1910.4682739257812,0.8654,0.8635142983701618,0.9866841063684596,0.6326666666666667,0.7750102082482646,nan,0.8701228070175439,0.868755847130158,0.9864050379587406
baseline,0.0001,True,0.01,0,None,3,None,600,None,targeted_informed,0,SGD,1.0,False,512,200,None,None,428.87661838531494,428.87661838531494,86.1781234741211,8.723573112487793,0.8871,0.8863691974104225,0.9898517753911161,0.82,0.901098901098901,nan,0.8801683501683502,0.8792778250745615,0.988308061469632
baseline_Golatkar,0.0001,True,0.01,0,150,3,None,600,4,targeted_informed,0,SGD,1.0,False,512,200,100,2,714.0541996955872,714.0541996955872,5484.4306640625,10918.18369140625,0.8204,0.817942231652183,0.9778586189183759,0.6616666666666666,0.7963891675025075,nan,0.8147306397306397,0.8120455867060848,0.9769349338113003
baseline,0.0001,True,0.05,0,None,3,None,3000,None,targeted_informed,0,SGD,1.0,False,512,200,None,None,404.6717736721039,404.6717736721039,86.15925598144531,3.2298214435577393,0.8772,0.8759527242745712,0.9885789990848679,0.6436666666666667,0.7832082741837354,nan,0.8821052631578947,0.8811109681275853,0.988393745586545
baseline_Golatkar,0.0001,True,0.05,0,750,3,None,3000,4,targeted_informed,0,SGD,1.0,False,512,200,100,2,718.7345671653748,718.7345671653748,5541.37060546875,10572.24296875,0.7682,0.741097988673555,0.9702824243738044,0.105,0.19004524886877827,nan,0.7995087719298246,0.7867588441645369,0.974629341532502
baseline,0.0001,True,0.05,0,None,3,None,3000,None,targeted_informed,0,SGD,1.0,False,512,200,None,None,554.2302994728088,554.2302994728088,86.15925598144531,3.2298214435577393,0.8772,0.8759527242745712,0.9885789990848679,0.6436666666666667,0.7832082741837354,nan,0.8821052631578947,0.8811109681275853,0.988393745586545
baseline_Golatkar,0.0001,True,0.05,0,750,3,None,3000,4,targeted_informed,0,SGD,1.0,False,512,200,100,0,949.53036236763,949.53036236763,5706.31591796875,10682.66162109375,0.6924,0.6515358157258966,0.9369146517661008,0.014,0.027613412228796843,nan,0.7219473684210527,0.6923531360046967,0.9475474069257981
baseline,0.0001,True,0.01,0,None,3,None,600,None,targeted_informed,0,SGD,1.0,False,512,200,None,None,619.1993806362152,619.1993806362152,86.1781234741211,8.723573112487793,0.8871,0.8863691974104225,0.9898517753911161,0.82,0.901098901098901,nan,0.8801683501683502,0.8792778250745615,0.988308061469632
baseline_Golatkar,0.0001,True,0.01,0,150,3,None,600,4,targeted_informed,0,SGD,1.0,False,512,200,100,0,994.0537393093109,994.0537393093109,5647.64306640625,11019.78779296875,0.733,0.7087348111344114,0.9502910429462192,0.22,0.36065573770491804,nan,0.7275252525252526,0.703152966575364,0.9495848356084272
baseline,0.0001,True,0.01,0,None,3,None,600,None,targeted_informed,0,SGD,1.0,False,512,200,None,None,570.1259360313416,570.1259360313416,86.1781234741211,8.723573112487793,0.8871,0.8863691974104225,0.9898517753911161,0.82,0.901098901098901,nan,0.8801683501683502,0.8792778250745615,0.988308061469632
baseline_Golatkar,0.0001,True,0.01,0,150,3,None,600,4,targeted_informed,0,SGD,1.0,False,512,200,100,1,936.0577526092529,936.0577526092529,5629.95751953125,10902.0609375,0.7185,0.7172723529098108,0.950081164897601,0.885,0.9389920424403183,nan,0.713030303030303,0.7121171462947594,0.9461550168199733
baseline,0.0001,True,0.05,0,None,3,None,3000,None,targeted_informed,0,SGD,1.0,False,512,200,None,None,570.7643804550171,570.7643804550171,86.15925598144531,3.2298214435577393,0.8772,0.8759527242745712,0.9885789990848679,0.6436666666666667,0.7832082741837354,nan,0.8821052631578947,0.8811109681275853,0.988393745586545
baseline_Golatkar,0.0001,True,0.05,0,750,3,None,3000,4,targeted_informed,0,SGD,1.0,False,512,200,100,1,964.164952993393,964.164952993393,5696.52490234375,10654.76953125,0.7916,0.789913940757421,0.9703147322700365,0.554,0.712998712998713,nan,0.7877894736842105,0.7854016470131193,0.9687339803116632
baseline,0.0001,True,0.075,0,None,3,None,4500,None,targeted_informed,0,SGD,1.0,False,512,200,None,None,552.1217384338379,552.1217384338379,85.75596618652344,2.8665399312973023,0.8466,0.8381079316956958,0.9854442772268595,0.3188888888888889,0.4835720303285594,nan,0.8830990990990991,0.8815489349344651,0.9887691116119021
baseline_Golatkar,0.0001,True,0.075,0,1125,3,None,4500,4,targeted_informed,0,SGD,1.0,False,512,200,100,2,863.0351567268372,863.0351567268372,5578.86181640625,10358.3716796875,0.7576,0.7183438676235347,0.9599510537809224,0.0,0.0,nan,0.8130810810810811,0.7999981708689625,0.9736520259822973
baseline,0.0001,True,0.05,0,None,3,None,3000,None,targeted_informed,0,SGD,1.0,False,512,200,None,None,563.4124209880829,563.4124209880829,86.15925598144531,3.2298214435577393,0.8772,0.8759527242745712,0.9885789990848679,0.6436666666666667,0.7832082741837354,nan,0.8821052631578947,0.8811109681275853,0.988393745586545
