method,lam,l2_norm,remove_ratio,sampler_seed,minibatch_size,remove_class,sample_prob,num_removes,minibatch_fraction,sampling_type,sgd_seed,optim,step_size,lr_schedule,training_batch_size,num_steps,noise,noise_seed,training_time,removal_time,norm,grad_residual,test_accuracy,test_f1_score,test_roc_score,remove_accuracy,remove_f1_score,remove_roc_score,prime_accuracy,prime_f1_score,prime_roc_score
baseline_Golatkar,0.0001,True,0.1,0,990000,0,None,990000,1,targeted_informed,0,SGD,1.0,False,512,20,1,2,343.08290100097656,343.08290100097656,11.14608097076416,106077.546875,0.5380490909090909,0.6742424145292296,0.5449983250302586,0.00428080808080808,0.0,nan,0.5981624017957351,0.7182832363806692,0.6336390180688846
baseline,0.0001,True,0.01,0,None,0,None,99000,None,targeted_informed,0,SGD,1.0,False,512,20,None,None,370.4548406600952,370.4548406600952,10.224991798400879,114678.90625,0.58143,0.654885696960339,0.6133981233676093,0.2924040404040404,0.0,nan,0.583455463728191,0.6637410112117547,0.6136172478442501
baseline_Golatkar,0.0001,True,0.01,0,99000,0,None,99000,1,targeted_informed,0,SGD,1.0,False,512,20,1,1,379.68154311180115,379.68154311180115,10.37002944946289,96753.8515625,0.57475,0.6852753046325134,0.6148199960191538,0.1890909090909091,0.0,nan,0.5764300581573308,0.693027289041385,0.6142914816567027
baseline,0.0001,True,0.05,0,None,0,None,495000,None,targeted_informed,0,SGD,1.0,False,512,20,None,None,359.4546902179718,359.4546902179718,10.355633735656738,121290.3359375,0.5487827272727273,0.6877917483609254,0.580529124114464,0.013581818181818181,0.0,nan,0.5785499202551834,0.710045057177715,0.6164025708264609
baseline_Golatkar,0.0001,True,0.05,0,495000,0,None,495000,1,targeted_informed,0,SGD,1.0,False,512,20,1,2,368.33925127983093,368.33925127983093,10.66472339630127,113751.796875,0.5572163636363636,0.6773949547549375,0.583796272278281,0.026973737373737372,0.0,nan,0.5868570972886762,0.6979507009982389,0.6190478100403726
baseline,0.0001,True,0.01,0,None,0,None,99000,None,targeted_informed,0,SGD,1.0,False,512,20,None,None,382.6121838092804,382.6121838092804,10.224991798400879,114678.90625,0.58143,0.654885696960339,0.6133981233676093,0.2924040404040404,0.0,nan,0.583455463728191,0.6637410112117547,0.6136172478442501
baseline_Golatkar,0.0001,True,0.01,0,99000,0,None,99000,1,targeted_informed,0,SGD,1.0,False,512,20,1,2,389.4848084449768,389.4848084449768,10.552825927734375,118368.875,0.5843936363636364,0.6578370477258966,0.6162514606194465,0.2806969696969697,0.0,nan,0.5865098459340884,0.6673404759967944,0.6164867903047189
baseline,0.0001,True,0.01,0,None,0,None,99000,None,targeted_informed,0,SGD,1.0,False,512,20,None,None,379.6071650981903,379.6071650981903,10.224991798400879,114678.90625,0.58143,0.654885696960339,0.6133981233676093,0.2924040404040404,0.0,nan,0.583455463728191,0.6637410112117547,0.6136172478442501
baseline_Golatkar,0.0001,True,0.01,0,99000,0,None,99000,1,targeted_informed,0,SGD,1.0,False,512,20,10,0,385.3151524066925,385.3151524066925,11.783458709716797,59696.8671875,0.5552172727272727,0.620237748722188,0.5732007191031178,0.4782020202020202,0.0,nan,0.556146209570452,0.6342114439513407,0.5713200953239773
baseline,0.0001,True,0.05,0,None,0,None,495000,None,targeted_informed,0,SGD,1.0,False,512,20,None,None,367.7278587818146,367.7278587818146,10.355633735656738,121290.3359375,0.5487827272727273,0.6877917483609254,0.580529124114464,0.013581818181818181,0.0,nan,0.5785499202551834,0.710045057177715,0.6164025708264609
