,method,time,num_removes,remove_ratio,sampling_type,batch,test_accuracy,cum_remove_accuracy,batch_remove_accuracy
30,retrain,16.994602454826236,4493,0.375,targeted_informed,310,0.9682459677419355,0.932258064516129,1.0
31,retrain,16.673802630975842,4493,0.375,targeted_informed,320,0.9682459677419355,0.934375,1.0
32,retrain,16.808666178025305,4493,0.375,targeted_informed,330,0.9682459677419355,0.9333333333333333,0.9
33,retrain,16.543828293215483,4493,0.375,targeted_informed,340,0.9682459677419355,0.9352941176470588,1.0
34,retrain,16.857503476087004,4493,0.375,targeted_informed,350,0.9682459677419355,0.9371428571428572,1.0
35,retrain,16.351446860004216,4493,0.375,targeted_informed,360,0.9682459677419355,0.9305555555555556,0.7
36,retrain,16.175391504075378,4493,0.375,targeted_informed,370,0.9682459677419355,0.9324324324324325,1.0
37,retrain,16.386544606648386,4493,0.375,targeted_informed,380,0.9682459677419355,0.9289473684210526,0.8
38,retrain,16.137682558968663,4493,0.375,targeted_informed,390,0.9682459677419355,0.9307692307692308,1.0
39,retrain,16.155164135619998,4493,0.375,targeted_informed,400,0.967741935483871,0.9325,1.0
40,retrain,16.458221196196973,4493,0.375,targeted_informed,410,0.967741935483871,0.9341463414634147,1.0
41,retrain,17.029862781986594,4493,0.375,targeted_informed,420,0.967741935483871,0.9357142857142857,1.0
42,retrain,16.520835284143686,4493,0.375,targeted_informed,430,0.967741935483871,0.9372093023255814,1.0
43,retrain,16.652745854109526,4493,0.375,targeted_informed,440,0.967741935483871,0.9363636363636364,0.9
44,retrain,16.90243531577289,4493,0.375,targeted_informed,450,0.967741935483871,0.9377777777777778,1.0
45,retrain,16.361184400040656,4493,0.375,targeted_informed,460,0.967741935483871,0.9326086956521739,0.7
46,retrain,16.09020179696381,4493,0.375,targeted_informed,470,0.9672379032258065,0.9319148936170213,1.0
47,retrain,16.046975523233414,4493,0.375,targeted_informed,480,0.9672379032258065,0.9270833333333334,0.8
48,retrain,16.02839297056198,4493,0.375,targeted_informed,490,0.9672379032258065,0.926530612244898,0.9
49,retrain,16.25725515699014,4493,0.375,targeted_informed,500,0.9672379032258065,0.926,0.9
50,retrain,16.09180871071294,4493,0.375,targeted_informed,510,0.9672379032258065,0.9274509803921569,1.0
51,retrain,16.070447526872158,4493,0.375,targeted_informed,520,0.9672379032258065,0.9288461538461539,1.0
52,retrain,16.17234072694555,4493,0.375,targeted_informed,530,0.9672379032258065,0.930188679245283,1.0
53,retrain,15.913689800072461,4493,0.375,targeted_informed,540,0.9672379032258065,0.9296296296296296,0.9
54,retrain,15.8855293081142,4493,0.375,targeted_informed,550,0.9667338709677419,0.9309090909090909,1.0
55,retrain,15.858191498089582,4493,0.375,targeted_informed,560,0.9672379032258065,0.9321428571428572,1.0
56,retrain,15.933241960126907,4493,0.375,targeted_informed,570,0.9667338709677419,0.9333333333333333,1.0
57,retrain,15.903140331152827,4493,0.375,targeted_informed,580,0.9667338709677419,0.9327586206896552,0.9
58,retrain,15.815317714121193,4493,0.375,targeted_informed,590,0.9667338709677419,0.9322033898305084,0.9
59,retrain,15.825828951317817,4493,0.375,targeted_informed,600,0.9667338709677419,0.9316666666666666,0.9
60,retrain,16.26673610880971,4493,0.375,targeted_informed,610,0.9667338709677419,0.9327868852459016,1.0
61,retrain,16.322746065910906,4493,0.375,targeted_informed,620,0.9667338709677419,0.9338709677419355,1.0
62,retrain,15.959622621070594,4493,0.375,targeted_informed,630,0.9667338709677419,0.9317460317460318,0.8
63,retrain,16.156560684088618,4493,0.375,targeted_informed,640,0.9667338709677419,0.9328125,1.0
64,retrain,17.087738201022148,4493,0.375,targeted_informed,650,0.9667338709677419,0.9338461538461539,1.0
65,retrain,16.054951605852693,4493,0.375,targeted_informed,660,0.9662298387096774,0.9348484848484848,1.0
66,retrain,15.87579461466521,4493,0.375,targeted_informed,670,0.9667338709677419,0.9343283582089552,0.9
67,retrain,16.020315998233855,4493,0.375,targeted_informed,680,0.9657258064516129,0.9279411764705883,0.6
68,retrain,15.764135007746518,4493,0.375,targeted_informed,690,0.9662298387096774,0.9289855072463769,1.0
69,retrain,16.234945558942854,4493,0.375,targeted_informed,700,0.9657258064516129,0.93,1.0
70,retrain,15.677273411303759,4493,0.375,targeted_informed,710,0.9657258064516129,0.9267605633802817,0.9
71,retrain,15.246773593127728,4493,0.375,targeted_informed,720,0.9657258064516129,0.9263888888888889,0.8
72,retrain,15.232334082946181,4493,0.375,targeted_informed,730,0.9657258064516129,0.9273972602739726,1.0
73,retrain,15.244053368922323,4493,0.375,targeted_informed,740,0.9657258064516129,0.9256756756756757,0.8
74,retrain,15.211930247955024,4493,0.375,targeted_informed,750,0.9657258064516129,0.9266666666666666,1.0
75,retrain,15.3719776943326,4493,0.375,targeted_informed,760,0.9657258064516129,0.9276315789473685,1.0
76,retrain,15.268155430909246,4493,0.375,targeted_informed,770,0.9657258064516129,0.9285714285714286,1.0
77,retrain,15.219343481119722,4493,0.375,targeted_informed,780,0.9657258064516129,0.9282051282051282,0.9
78,retrain,15.248440295923501,4493,0.375,targeted_informed,790,0.9652217741935484,0.9253164556962026,0.8
79,retrain,15.209711383096874,4493,0.375,targeted_informed,800,0.9652217741935484,0.92375,0.9
80,retrain,15.225812106858939,4493,0.375,targeted_informed,810,0.9652217741935484,0.9222222222222223,0.8
81,retrain,15.254908646922559,4493,0.375,targeted_informed,820,0.9647177419354839,0.9231707317073171,1.0
82,retrain,15.547866722103208,4493,0.375,targeted_informed,830,0.9657258064516129,0.9228915662650602,0.9
83,retrain,15.235818090848625,4493,0.375,targeted_informed,840,0.9657258064516129,0.9238095238095239,1.0
84,retrain,15.198693278245628,4493,0.375,targeted_informed,850,0.9657258064516129,0.9223529411764706,0.8
85,retrain,15.192202663980424,4493,0.375,targeted_informed,860,0.9657258064516129,0.9197674418604651,0.8
86,retrain,15.202301220037043,4493,0.375,targeted_informed,870,0.9657258064516129,0.9206896551724137,1.0
87,retrain,15.212232454679906,4493,0.375,targeted_informed,880,0.9652217741935484,0.9193181818181818,0.8
88,retrain,15.159492653328925,4493,0.375,targeted_informed,890,0.9652217741935484,0.9191011235955057,1.0
89,retrain,15.262261002790183,4493,0.375,targeted_informed,900,0.9652217741935484,0.9188888888888889,1.0
90,retrain,15.265874381177127,4493,0.375,targeted_informed,910,0.9652217741935484,0.9197802197802197,1.0
91,retrain,15.14325487986207,4493,0.375,targeted_informed,920,0.9652217741935484,0.9173913043478261,0.9
92,retrain,15.125776492990553,4493,0.375,targeted_informed,930,0.9652217741935484,0.9182795698924732,1.0
93,retrain,15.12419442879036,4493,0.375,targeted_informed,940,0.9652217741935484,0.9191489361702128,1.0
94,retrain,15.64437447488308,4493,0.375,targeted_informed,950,0.9647177419354839,0.9189473684210526,1.0
95,retrain,15.15062449593097,4493,0.375,targeted_informed,960,0.9647177419354839,0.9197916666666667,1.0
96,retrain,15.145406526047736,4493,0.375,targeted_informed,970,0.9647177419354839,0.9206185567010309,1.0
97,retrain,15.132211721967906,4493,0.375,targeted_informed,980,0.9647177419354839,0.9214285714285714,1.0
98,retrain,15.127100220881402,4493,0.375,targeted_informed,990,0.9647177419354839,0.9222222222222223,1.0
99,retrain,15.218352593947202,4493,0.375,targeted_informed,1000,0.9647177419354839,0.922,0.9
100,retrain,15.139620097354054,4493,0.375,targeted_informed,1010,0.9652217741935484,0.9217821782178218,0.9
101,retrain,15.089203643146902,4493,0.375,targeted_informed,1020,0.9652217741935484,0.9215686274509803,0.9
102,retrain,15.083025910891593,4493,0.375,targeted_informed,1030,0.9652217741935484,0.9194174757281554,0.8
103,retrain,15.096563160885125,4493,0.375,targeted_informed,1040,0.9652217741935484,0.9201923076923076,1.0
104,retrain,15.094854611903429,4493,0.375,targeted_informed,1050,0.9647177419354839,0.919047619047619,0.9
105,retrain,15.28664792375639,4493,0.375,targeted_informed,1060,0.9647177419354839,0.9188679245283019,1.0
106,retrain,15.319471255876124,4493,0.375,targeted_informed,1070,0.9642137096774194,0.9196261682242991,1.0
107,retrain,15.76713094394654,4493,0.375,targeted_informed,1080,0.9642137096774194,0.9203703703703704,1.0
108,retrain,15.740630173124373,4493,0.375,targeted_informed,1090,0.9642137096774194,0.9211009174311927,1.0
109,retrain,15.471693763043731,4493,0.375,targeted_informed,1100,0.9642137096774194,0.9190909090909091,0.9
110,retrain,15.36489982996136,4493,0.375,targeted_informed,1110,0.9642137096774194,0.9198198198198199,1.0
111,retrain,15.186009432189167,4493,0.375,targeted_informed,1120,0.9642137096774194,0.9196428571428571,0.9
112,retrain,15.127268652897328,4493,0.375,targeted_informed,1130,0.9637096774193549,0.9194690265486726,0.9
113,retrain,15.156017099972814,4493,0.375,targeted_informed,1140,0.9637096774193549,0.9201754385964912,1.0
114,retrain,15.129450197797269,4493,0.375,targeted_informed,1150,0.9637096774193549,0.9208695652173913,1.0
115,retrain,15.166095049120486,4493,0.375,targeted_informed,1160,0.9642137096774194,0.9189655172413793,0.9
116,retrain,15.081472381949425,4493,0.375,targeted_informed,1170,0.9637096774193549,0.917094017094017,0.8
117,retrain,15.200831706635654,4493,0.375,targeted_informed,1180,0.9637096774193549,0.9169491525423729,0.9
118,retrain,15.08001950988546,4493,0.375,targeted_informed,1190,0.9637096774193549,0.9159663865546218,0.8
119,retrain,15.098916859366,4493,0.375,targeted_informed,1200,0.9637096774193549,0.915,1.0
120,retrain,15.192621542606503,4493,0.375,targeted_informed,1210,0.9637096774193549,0.9140495867768595,1.0
121,retrain,15.30561570217833,4493,0.375,targeted_informed,1220,0.9637096774193549,0.9131147540983606,0.7
122,retrain,15.11841472517699,4493,0.375,targeted_informed,1230,0.9637096774193549,0.9130081300813008,1.0
123,retrain,15.132705894764513,4493,0.375,targeted_informed,1240,0.9637096774193549,0.9137096774193548,1.0
124,retrain,15.135463021695614,4493,0.375,targeted_informed,1250,0.9632056451612904,0.9128,0.9
125,retrain,15.369999014772475,4493,0.375,targeted_informed,1260,0.9627016129032258,0.9119047619047619,0.9
126,retrain,15.389217710122466,4493,0.375,targeted_informed,1270,0.9627016129032258,0.9125984251968504,1.0
127,retrain,15.44342796690762,4493,0.375,targeted_informed,1280,0.9632056451612904,0.91328125,1.0
128,retrain,13.63774100318551,4493,0.375,targeted_informed,1290,0.9632056451612904,0.9131782945736434,0.9
129,retrain,12.956073190551251,4493,0.375,targeted_informed,1300,0.9621975806451613,0.9107692307692308,0.9
130,retrain,9.578029615804553,4493,0.375,targeted_informed,1310,0.9627016129032258,0.9099236641221374,0.9
131,retrain,9.87394724227488,4493,0.375,targeted_informed,1320,0.9627016129032258,0.9113636363636364,1.0
132,retrain,9.973487255629152,4493,0.375,targeted_informed,1330,0.9632056451612904,0.91203007518797,0.9
133,retrain,9.779941270127892,4493,0.375,targeted_informed,1340,0.9632056451612904,0.9104477611940298,0.8
134,retrain,9.718084227759391,4493,0.375,targeted_informed,1350,0.9632056451612904,0.9096296296296297,1.0
135,retrain,9.65021460922435,4493,0.375,targeted_informed,1360,0.9627016129032258,0.9080882352941176,0.9
136,retrain,9.667525399010628,4493,0.375,targeted_informed,1370,0.9632056451612904,0.9087591240875912,1.0
137,retrain,9.637319137342274,4493,0.375,targeted_informed,1380,0.9627016129032258,0.9079710144927536,0.9
138,retrain,9.616044666618109,4493,0.375,targeted_informed,1390,0.9627016129032258,0.9064748201438849,1.0
139,retrain,9.637321893125772,4493,0.375,targeted_informed,1400,0.9627016129032258,0.9078571428571428,1.0
140,retrain,9.640328167937696,4493,0.375,targeted_informed,1410,0.9627016129032258,0.9085106382978724,1.0
141,retrain,10.008347295690328,4493,0.375,targeted_informed,1420,0.9627016129032258,0.9091549295774648,1.0
142,retrain,9.393286183010787,4493,0.375,targeted_informed,1430,0.9627016129032258,0.9097902097902097,1.0
143,retrain,9.492284132633358,4493,0.375,targeted_informed,1440,0.9616935483870968,0.9069444444444444,0.8
144,retrain,9.462117469869554,4493,0.375,targeted_informed,1450,0.9616935483870968,0.906896551724138,1.0
145,retrain,9.439927579835057,4493,0.375,targeted_informed,1460,0.9621975806451613,0.9068493150684932,1.0
146,retrain,9.422211910132319,4493,0.375,targeted_informed,1470,0.9611895161290323,0.9054421768707483,0.8
147,retrain,9.44637102400884,4493,0.375,targeted_informed,1480,0.9611895161290323,0.9047297297297298,0.8
148,retrain,9.410312157124281,4493,0.375,targeted_informed,1490,0.9611895161290323,0.9053691275167786,1.0
149,retrain,9.436428518034518,4493,0.375,targeted_informed,1500,0.9611895161290323,0.9033333333333333,0.8
150,retrain,9.928728662896901,4493,0.375,targeted_informed,1510,0.9611895161290323,0.9026490066225166,0.9
151,retrain,9.477413854096085,4493,0.375,targeted_informed,1520,0.9616935483870968,0.8993421052631579,0.6
152,retrain,9.514706978108734,4493,0.375,targeted_informed,1530,0.9616935483870968,0.9,1.0
153,retrain,9.49118223413825,4493,0.375,targeted_informed,1540,0.9616935483870968,0.8993506493506493,0.8
154,retrain,9.487587209790945,4493,0.375,targeted_informed,1550,0.9621975806451613,0.8980645161290323,0.9
155,retrain,9.497142198961228,4493,0.375,targeted_informed,1560,0.9616935483870968,0.8987179487179487,0.9
156,retrain,9.624491136986762,4493,0.375,targeted_informed,1570,0.9616935483870968,0.8987261146496816,1.0
157,retrain,9.98255010182038,4493,0.375,targeted_informed,1580,0.9616935483870968,0.9,1.0
158,retrain,9.780422425828874,4493,0.375,targeted_informed,1590,0.9616935483870968,0.89937106918239,0.9
159,retrain,9.647015626076609,4493,0.375,targeted_informed,1600,0.9627016129032258,0.89875,0.9
160,retrain,9.973418754059821,4493,0.375,targeted_informed,1610,0.9621975806451613,0.8987577639751553,1.0
161,retrain,9.594338252209127,4493,0.375,targeted_informed,1620,0.9621975806451613,0.8993827160493827,1.0
162,retrain,9.554496304597706,4493,0.375,targeted_informed,1630,0.9627016129032258,0.8993865030674847,0.9
163,retrain,9.561601942870766,4493,0.375,targeted_informed,1640,0.9621975806451613,0.8981707317073171,0.8
164,retrain,9.53884345293045,4493,0.375,targeted_informed,1650,0.9621975806451613,0.8963636363636364,0.9
165,retrain,9.59171199100092,4493,0.375,targeted_informed,1660,0.9627016129032258,0.8969879518072289,1.0
166,retrain,9.557726721744984,4493,0.375,targeted_informed,1670,0.9616935483870968,0.8964071856287426,0.9
167,retrain,9.557087266817689,4493,0.375,targeted_informed,1680,0.9616935483870968,0.8964285714285715,0.9
168,retrain,9.53669128101319,4493,0.375,targeted_informed,1690,0.9611895161290323,0.8952662721893491,0.8
169,retrain,9.572011504787952,4493,0.375,targeted_informed,1700,0.9616935483870968,0.8941176470588236,0.9
170,retrain,9.854910048190504,4493,0.375,targeted_informed,1710,0.9616935483870968,0.8947368421052632,1.0
171,retrain,9.70046784216538,4493,0.375,targeted_informed,1720,0.9616935483870968,0.8947674418604651,0.8
172,retrain,9.516376963816583,4493,0.375,targeted_informed,1730,0.9611895161290323,0.8971098265895954,1.0
173,retrain,9.976444215979427,4493,0.375,targeted_informed,1740,0.9621975806451613,0.8982758620689655,1.0
174,retrain,9.28590745292604,4493,0.375,targeted_informed,1750,0.9611895161290323,0.8948571428571429,0.8
175,retrain,9.38478536112234,4493,0.375,targeted_informed,1760,0.9611895161290323,0.8948863636363636,1.0
176,retrain,9.19635167112574,4493,0.375,targeted_informed,1770,0.9611895161290323,0.8954802259887006,1.0
177,retrain,8.975368218962103,4493,0.375,targeted_informed,1780,0.9611895161290323,0.8960674157303371,1.0
178,retrain,9.256610779091716,4493,0.375,targeted_informed,1790,0.9611895161290323,0.8966480446927374,1.0
179,retrain,9.705933285877109,4493,0.375,targeted_informed,1800,0.9611895161290323,0.8944444444444445,0.7
180,retrain,9.071063844952732,4493,0.375,targeted_informed,1810,0.9611895161290323,0.8939226519337017,0.8
181,retrain,9.241334437858313,4493,0.375,targeted_informed,1820,0.9611895161290323,0.8934065934065935,0.8
182,retrain,8.992518982850015,4493,0.375,targeted_informed,1830,0.9611895161290323,0.892896174863388,1.0
183,retrain,9.061414408963174,4493,0.375,targeted_informed,1840,0.9606854838709677,0.8902173913043478,0.7
184,retrain,9.263906193897128,4493,0.375,targeted_informed,1850,0.9611895161290323,0.8908108108108108,1.0
185,retrain,9.357167296111584,4493,0.375,targeted_informed,1860,0.9606854838709677,0.8903225806451613,0.9
186,retrain,9.311522013042122,4493,0.375,targeted_informed,1870,0.9606854838709677,0.8903743315508021,0.9
187,retrain,9.073913656175137,4493,0.375,targeted_informed,1880,0.9611895161290323,0.8904255319148936,0.9
188,retrain,9.060368552803993,4493,0.375,targeted_informed,1890,0.9606854838709677,0.891005291005291,1.0
189,retrain,9.051640718244016,4493,0.375,targeted_informed,1900,0.9606854838709677,0.891578947368421,1.0
190,retrain,9.033672697842121,4493,0.375,targeted_informed,1910,0.9606854838709677,0.8921465968586387,1.0
191,retrain,9.114120514132082,4493,0.375,targeted_informed,1920,0.9601814516129032,0.8921875,0.9
192,retrain,9.035190009977669,4493,0.375,targeted_informed,1930,0.9596774193548387,0.8911917098445595,0.9
193,retrain,9.26440520817414,4493,0.375,targeted_informed,1940,0.9596774193548387,0.8907216494845361,0.9
194,retrain,9.060619391035289,4493,0.375,targeted_informed,1950,0.9596774193548387,0.8912820512820513,1.0
195,retrain,9.102473341394216,4493,0.375,targeted_informed,1960,0.9596774193548387,0.8913265306122449,0.9
196,retrain,8.926345087122172,4493,0.375,targeted_informed,1970,0.9596774193548387,0.8908629441624365,0.9
197,retrain,9.12101873010397,4493,0.375,targeted_informed,1980,0.9596774193548387,0.8893939393939394,0.7
198,retrain,9.174822870641947,4493,0.375,targeted_informed,1990,0.9596774193548387,0.8894472361809045,1.0
199,retrain,9.400336415041238,4493,0.375,targeted_informed,2000,0.9596774193548387,0.89,1.0
200,retrain,9.465555860195309,4493,0.375,targeted_informed,2010,0.9591733870967742,0.8895522388059701,0.9
201,retrain,9.417048880830407,4493,0.375,targeted_informed,2020,0.9591733870967742,0.8896039603960396,0.9
202,retrain,8.893248647917062,4493,0.375,targeted_informed,2030,0.9591733870967742,0.8886699507389163,0.9
203,retrain,9.089198119007051,4493,0.375,targeted_informed,2040,0.9586693548387096,0.8887254901960784,0.9
204,retrain,9.107044631615281,4493,0.375,targeted_informed,2050,0.9586693548387096,0.8887804878048781,1.0
205,retrain,8.947809028904885,4493,0.375,targeted_informed,2060,0.9586693548387096,0.8893203883495145,1.0
206,retrain,8.930877765174955,4493,0.375,targeted_informed,2070,0.9586693548387096,0.8879227053140096,0.9
207,retrain,8.955695824231952,4493,0.375,targeted_informed,2080,0.9586693548387096,0.8875,0.9
208,retrain,9.61083495663479,4493,0.375,targeted_informed,2090,0.9586693548387096,0.884688995215311,0.7
209,retrain,8.885400843806565,4493,0.375,targeted_informed,2100,0.9586693548387096,0.8847619047619047,1.0
210,retrain,8.831173225771636,4493,0.375,targeted_informed,2110,0.9586693548387096,0.8848341232227488,0.9
211,retrain,8.97367126494646,4493,0.375,targeted_informed,2120,0.9586693548387096,0.8839622641509434,0.9
212,retrain,8.752552988007665,4493,0.375,targeted_informed,2130,0.9586693548387096,0.8845070422535212,1.0
213,retrain,8.796170534100384,4493,0.375,targeted_informed,2140,0.9586693548387096,0.8822429906542056,0.7
214,retrain,8.755478536710143,4493,0.375,targeted_informed,2150,0.9586693548387096,0.881860465116279,1.0
215,retrain,8.757102234754711,4493,0.375,targeted_informed,2160,0.9581653225806451,0.8805555555555555,0.9
216,retrain,8.85218967590481,4493,0.375,targeted_informed,2170,0.9576612903225806,0.8778801843317973,0.6
217,retrain,8.7055709999986,4493,0.375,targeted_informed,2180,0.9576612903225806,0.8788990825688073,1.0
218,retrain,8.747269563842565,4493,0.375,targeted_informed,2190,0.9576612903225806,0.8785388127853881,0.9
219,retrain,8.855123235844076,4493,0.375,targeted_informed,2200,0.9576612903225806,0.8781818181818182,1.0
220,retrain,9.170525137800723,4493,0.375,targeted_informed,2210,0.9576612903225806,0.8764705882352941,0.8
221,retrain,8.883405337110162,4493,0.375,targeted_informed,2220,0.9576612903225806,0.8770270270270271,1.0
222,retrain,9.141922777052969,4493,0.375,targeted_informed,2230,0.9576612903225806,0.8762331838565023,0.8
223,retrain,9.13285987637937,4493,0.375,targeted_informed,2240,0.9576612903225806,0.8754464285714286,0.9
224,retrain,8.763149329926819,4493,0.375,targeted_informed,2250,0.9576612903225806,0.8755555555555555,0.9
225,retrain,8.720826702658087,4493,0.375,targeted_informed,2260,0.9576612903225806,0.8756637168141593,1.0
226,retrain,8.684632941149175,4493,0.375,targeted_informed,2270,0.9576612903225806,0.8748898678414097,1.0
227,retrain,8.679175214841962,4493,0.375,targeted_informed,2280,0.9576612903225806,0.875438596491228,1.0
228,retrain,8.986256196163595,4493,0.375,targeted_informed,2290,0.9576612903225806,0.8755458515283843,1.0
229,retrain,8.842909301165491,4493,0.375,targeted_informed,2300,0.9576612903225806,0.8756521739130435,1.0
230,retrain,8.811018335167319,4493,0.375,targeted_informed,2310,0.9576612903225806,0.8757575757575757,1.0
231,retrain,8.818439853843302,4493,0.375,targeted_informed,2320,0.9576612903225806,0.8741379310344828,0.8
232,retrain,8.824548597913235,4493,0.375,targeted_informed,2330,0.9576612903225806,0.8738197424892704,0.9
233,retrain,8.820001366082579,4493,0.375,targeted_informed,2340,0.9576612903225806,0.8743589743589744,1.0
234,retrain,8.768711754120886,4493,0.375,targeted_informed,2350,0.9576612903225806,0.8748936170212765,0.9
235,retrain,9.64918068004772,4493,0.375,targeted_informed,2360,0.9576612903225806,0.8737288135593221,1.0
236,retrain,8.76702469214797,4493,0.375,targeted_informed,2370,0.9576612903225806,0.8742616033755274,1.0
237,retrain,8.886565709952265,4493,0.375,targeted_informed,2380,0.9576612903225806,0.8743697478991597,1.0
238,retrain,8.799042234197259,4493,0.375,targeted_informed,2390,0.9576612903225806,0.8748953974895397,1.0
239,retrain,8.81239236611873,4493,0.375,targeted_informed,2400,0.9566532258064516,0.8745833333333334,0.9
240,retrain,9.057891571894288,4493,0.375,targeted_informed,2410,0.9566532258064516,0.8746887966804979,1.0
241,retrain,9.052816369570792,4493,0.375,targeted_informed,2420,0.9561491935483871,0.8752066115702479,1.0
242,retrain,8.738404538948089,4493,0.375,targeted_informed,2430,0.9566532258064516,0.8744855967078189,0.8
243,retrain,8.981469032820314,4493,0.375,targeted_informed,2440,0.9556451612903226,0.8745901639344262,0.9
244,retrain,8.861989261116832,4493,0.375,targeted_informed,2450,0.9556451612903226,0.8738775510204082,0.7
245,retrain,8.900909131858498,4493,0.375,targeted_informed,2460,0.9551411290322581,0.8731707317073171,0.9
246,retrain,9.234661279246211,4493,0.375,targeted_informed,2470,0.9551411290322581,0.8728744939271255,0.8
247,retrain,9.13688924908638,4493,0.375,targeted_informed,2480,0.9556451612903226,0.8717741935483871,0.8
248,retrain,8.759588309098035,4493,0.375,targeted_informed,2490,0.9551411290322581,0.8710843373493976,0.8
249,retrain,8.941407294943929,4493,0.375,targeted_informed,2500,0.954133064516129,0.8712,1.0
250,retrain,8.90412025200203,4493,0.375,targeted_informed,2510,0.954133064516129,0.8693227091633466,0.7
251,retrain,8.822980278171599,4493,0.375,targeted_informed,2520,0.9536290322580645,0.8678571428571429,0.9
252,retrain,8.865982067305595,4493,0.375,targeted_informed,2530,0.9536290322580645,0.8675889328063241,0.9
253,retrain,8.84201691672206,4493,0.375,targeted_informed,2540,0.9536290322580645,0.8673228346456693,1.0
254,retrain,8.814763926900923,4493,0.375,targeted_informed,2550,0.953125,0.8662745098039216,0.9
255,retrain,8.855938348919153,4493,0.375,targeted_informed,2560,0.953125,0.865625,1.0
256,retrain,8.827253337949514,4493,0.375,targeted_informed,2570,0.953125,0.8657587548638133,0.7
257,retrain,8.952808903064579,4493,0.375,targeted_informed,2580,0.952116935483871,0.8639534883720931,0.9
258,retrain,8.860782235860825,4493,0.375,targeted_informed,2590,0.952116935483871,0.862934362934363,0.9
259,retrain,8.90698434272781,4493,0.375,targeted_informed,2600,0.952116935483871,0.8611538461538462,0.7
260,retrain,8.857247245963663,4493,0.375,targeted_informed,2610,0.952116935483871,0.8601532567049809,0.8
261,retrain,8.970822365023196,4493,0.375,targeted_informed,2620,0.952116935483871,0.8587786259541985,0.9
262,retrain,8.773864318151027,4493,0.375,targeted_informed,2630,0.9516129032258065,0.8585551330798479,0.9
263,retrain,8.78487182687968,4493,0.375,targeted_informed,2640,0.9516129032258065,0.8579545454545454,0.8
264,retrain,8.783478208817542,4493,0.375,targeted_informed,2650,0.9511088709677419,0.8577358490566038,1.0
265,retrain,8.838809564709663,4493,0.375,targeted_informed,2660,0.9511088709677419,0.856390977443609,0.7
266,retrain,8.763332406058908,4493,0.375,targeted_informed,2670,0.9511088709677419,0.8558052434456929,0.8
267,retrain,8.73923873482272,4493,0.375,targeted_informed,2680,0.9516129032258065,0.8555970149253731,0.9
