method,lam,l2_norm,remove_ratio,sampler_seed,minibatch_size,remove_class,sample_prob,num_removes,minibatch_fraction,sampling_type,sgd_seed,optim,step_size,lr_schedule,training_batch_size,num_steps,training_time,removal_time,norm,grad_residual,model_diff,test_accuracy,test_f1_score,test_roc_score,remove_accuracy,remove_f1_score,remove_roc_score,prime_accuracy,prime_f1_score,prime_roc_score
Golatkar,0.0001,True,0.4,0,1000,0,None,4000,4,targeted_random,0,SGD,1.0,False,512,500,43.56091499328613,30.091855764389038,24.184019088745117,25.57169532775879,5.837161064147949,0.703,0.7672413793103449,0.9219035000000001,0.42325,0.0,nan,0.8853333333333333,0.9342381953737335,0.9241064000000001
Golatkar,0.0001,True,0.5,1,1250,0,None,5000,4,targeted_random,0,SGD,1.0,False,512,500,43.56091499328613,28.758023262023926,8.668466567993164,227.33370971679688,20.129732131958008,0.5,0.6666666666666666,0.906998,0.0,0.0,nan,1.0,1.0,nan
Golatkar,0.0001,True,0.45,0,1125,0,None,4500,4,targeted_random,0,SGD,1.0,False,512,500,43.56091499328613,29.807881116867065,19.889984130859375,68.61572265625,9.4777193069458,0.58,0.7033898305084746,0.9183405,0.174,0.0,nan,0.9203636363636364,0.957835964574509,0.9255278
Golatkar,0.0001,True,0.4,1,1000,0,None,4000,4,targeted_random,0,SGD,1.0,False,512,500,43.56091499328613,30.401484489440918,24.511343002319336,24.73956298828125,5.559393405914307,0.6995,0.7653260445138618,0.922851,0.41475,0.0,nan,0.8855,0.9343776865030088,0.9267978000000001
Golatkar,0.0001,True,0.5,0,1250,0,None,5000,4,targeted_random,0,SGD,1.0,False,512,500,43.56091499328613,28.923945665359497,8.673677444458008,225.86973571777344,20.190526962280273,0.5,0.6666666666666666,0.9064580000000001,0.0,0.0,nan,1.0,1.0,nan
Golatkar,0.0001,True,0.5,2,1250,0,None,5000,4,targeted_random,0,SGD,1.0,False,512,500,43.56091499328613,28.906064987182617,8.663371086120605,224.332763671875,20.20467185974121,0.5,0.6666666666666666,0.9052089999999999,0.0,0.0,nan,1.0,1.0,nan
Golatkar,0.0001,True,0.45,1,1125,0,None,4500,4,targeted_random,0,SGD,1.0,False,512,500,43.56091499328613,29.76763105392456,20.724393844604492,70.69060516357422,8.78688907623291,0.581,0.7040960451977402,0.921519,0.17022222222222222,0.0,nan,0.9221818181818182,0.9587748025428627,0.9353032
Golatkar,0.0001,True,0.45,2,1125,0,None,4500,4,targeted_random,0,SGD,1.0,False,512,500,43.56091499328613,29.711951971054077,19.95351219177246,65.85897064208984,9.282649040222168,0.574,0.70042194092827,0.9202354999999999,0.16333333333333333,0.0,nan,0.9201818181818182,0.9577681577681578,0.9251328
Golatkar,0.0001,True,0.4,2,1000,0,None,4000,4,targeted_random,0,SGD,1.0,False,512,500,43.56091499328613,30.743857860565186,24.297983169555664,24.66579818725586,5.637312889099121,0.706,0.7692307692307693,0.9223179999999999,0.42675,0.0,nan,0.8813333333333333,0.9320221500859271,0.9255658
Golatkar,0.0001,True,0.2,1,250,0,None,2000,8,targeted_random,0,SGD,1.0,False,512,500,43.56091499328613,68.22019600868225,28.762516021728516,0.19902609288692474,3.145841598510742,0.8365,0.8452437292948415,0.9243309999999999,0.764,0.0,nan,0.851375,0.8838072901397439,0.9252964666666665
Golatkar,0.0001,True,0.2,0,250,0,None,2000,8,targeted_random,0,SGD,1.0,False,512,500,43.56091499328613,68.51365923881531,28.56635284423828,0.18957604467868805,3.2069172859191895,0.8385,0.846991946944576,0.924465,0.766,0.0,nan,0.852875,0.8847095699872661,0.9237808666666667
Golatkar,0.0001,True,0.2,2,250,0,None,2000,8,targeted_random,0,SGD,1.0,False,512,500,43.56091499328613,68.74993395805359,28.557592391967773,0.09540499001741409,3.2236337661743164,0.839,0.8475378787878787,0.9244600000000001,0.77,0.0,nan,0.85175,0.883907595927956,0.9232845333333333
Golatkar,0.0001,True,0.1,1,125,0,None,1000,8,targeted_random,0,SGD,1.0,False,512,500,43.56091499328613,71.55949020385742,28.99765968322754,0.05636565387248993,2.651186466217041,0.848,0.8503937007874015,0.924273,0.822,0.0,nan,0.8546666666666667,0.8700834326579261,0.9253318500000001
Golatkar,0.0001,True,0.1,0,125,0,None,1000,8,targeted_random,0,SGD,1.0,False,512,500,43.56091499328613,71.8809380531311,28.874481201171875,0.027464156970381737,2.7812657356262207,0.848,0.8500986193293886,0.9244859999999999,0.822,0.0,nan,0.8553333333333333,0.8705765407554671,0.92435205
Golatkar,0.0001,True,0.1,2,125,0,None,1000,8,targeted_random,0,SGD,1.0,False,512,500,43.56091499328613,71.92074298858643,29.034473419189453,0.036270514130592346,2.943610906600952,0.848,0.8502463054187192,0.9246359999999999,0.829,0.0,nan,0.8538888888888889,0.8693492300049678,0.9245725999999999
Golatkar,0.0001,True,0.15,1,187,0,None,1500,8,targeted_random,0,SGD,1.0,False,512,500,43.56091499328613,77.50216126441956,29.072708129882812,4.0952911376953125,2.996678113937378,0.846,0.8513513513513512,0.92437,0.798,0.0,nan,0.8523529411764705,0.8762205345694842,0.9257691142857143
Golatkar,0.0001,True,0.15,0,187,0,None,1500,8,targeted_random,0,SGD,1.0,False,512,500,43.56091499328613,77.62192916870117,28.87578773498535,4.151300430297852,3.2495765686035156,0.8465,0.8517624336069531,0.924611,0.7906666666666666,0.0,nan,0.8531764705882353,0.8768987966068258,0.9248313714285715
Golatkar,0.0001,True,0.15,2,187,0,None,1500,8,targeted_random,0,SGD,1.0,False,512,500,43.56091499328613,78.15741205215454,28.759050369262695,3.018772840499878,3.1791622638702393,0.8455,0.8509406657018814,0.924658,0.8153333333333334,0.0,nan,0.8522352941176471,0.8762317698068586,0.9232534285714284
Golatkar,0.0001,True,0.05,0,62,0,None,500,8,targeted_random,0,SGD,1.0,False,512,500,43.56091499328613,81.70876550674438,29.00161361694336,5.81563663482666,2.6237633228302,0.8505,0.8505747126436781,0.9244500000000001,0.824,0.0,nan,0.856,0.863063063063063,0.9249783555555555
Golatkar,0.0001,True,0.05,1,62,0,None,500,8,targeted_random,0,SGD,1.0,False,512,500,43.56091499328613,81.45494890213013,29.00469398498535,5.155134677886963,2.6021246910095215,0.8505,0.8505747126436781,0.924376,0.85,0.0,nan,0.8549473684210527,0.8619791666666666,0.924615488888889
Golatkar,0.0001,True,0.05,2,62,0,None,500,8,targeted_random,0,SGD,1.0,False,512,500,43.56091499328613,81.47545886039734,28.990676879882812,6.1275858879089355,2.7137291431427,0.8515,0.8514257128564281,0.924531,0.868,0.0,nan,0.8538947368421053,0.8611444577831132,0.9239673111111112
Golatkar,0.0001,True,0.01,1,12,0,None,100,8,targeted_random,0,SGD,1.0,False,512,500,43.56091499328613,82.99838638305664,29.012279510498047,2.266430139541626,2.4144299030303955,0.851,0.8493427704752275,0.9242410000000001,0.8,0.0,nan,0.8586868686868687,0.8589006555723652,0.9245357346938775
Golatkar,0.0001,True,0.01,0,12,0,None,100,8,targeted_random,0,SGD,1.0,False,512,500,43.56091499328613,83.02751541137695,29.083681106567383,2.263415575027466,2.4519100189208984,0.852,0.8505050505050504,0.924317,0.81,0.0,nan,0.8585858585858586,0.8588994154404354,0.9249475510204082
