strategy,lam,l2_norm,remove_ratio,deletion_batch_size,sampler_seed,remove_class,sampling_type,sgd_seed,optim,step_size,lr_schedule,batch_size,num_steps,running_time,unlearning_time,retraining_time,other_time,test_accuracy,cum_remove_accuracy,batch_remove_accuracy,pipeline_acc_err,num_deletions,retrained,batch_deleted_class_balance,cum_deleted_class_balance,threshold
retrain,0.0001,True,0.1,10000,1,0,uniform_random,0,SGD,1.0,False,512,20,199.11784720420837,0,199.1178286075592,1.8596649169921875e-05,0.5649818181818181,0.568218918918919,0.5634,1.408484219694039,370000,True,0.47540000081062317,0.468845933675766,None
retrain,0.0001,True,0.1,10000,1,0,uniform_random,0,SGD,1.0,False,512,20,198.78879976272583,0,198.78878259658813,1.71661376953125e-05,0.5817354545454545,0.5815842105263158,0.5785,0.05253505072915014,380000,True,0.47870001196861267,0.4691052734851837,None
retrain,0.0001,True,0.1,10000,1,0,uniform_random,0,SGD,1.0,False,512,20,198.43753218650818,0,198.43751573562622,1.6450881958007812e-05,0.5627981818181819,0.5594846153846154,0.5637,1.6020630764156834,390000,True,0.46389999985694885,0.46897178888320923,None
retrain,0.0001,True,0.1,10000,1,0,uniform_random,0,SGD,1.0,False,512,20,197.63476610183716,0,197.63474893569946,1.71661376953125e-05,0.5826609090909091,0.58302,0.5809,0.13201433566323642,400000,True,0.4697999954223633,0.4689925014972687,None
retrain,0.0001,True,0.1,10000,1,0,uniform_random,0,SGD,1.0,False,512,20,197.6451916694641,0,197.64517450332642,1.71661376953125e-05,0.5793409090909091,0.5772,0.5739,0.15370008272543267,410000,True,0.4691999852657318,0.4689975678920746,None
retrain,0.0001,True,0.1,10000,1,0,uniform_random,0,SGD,1.0,False,512,20,197.89856910705566,0,197.89855122566223,1.7881393432617188e-05,0.5826818181818182,0.5814666666666667,0.5842,0.13380857640328742,420000,True,0.47360000014305115,0.46910715103149414,None
retrain,0.0001,True,0.1,10000,1,0,uniform_random,0,SGD,1.0,False,512,20,197.6091547012329,0,197.60913681983948,1.7881393432617188e-05,0.5626563636363636,0.5594976744186047,0.5591,1.6146607861168636,430000,True,0.47110000252723694,0.469153493642807,None
retrain,0.0001,True,0.1,10000,1,0,uniform_random,0,SGD,1.0,False,512,20,197.67316365242004,0,197.67314624786377,1.7404556274414062e-05,0.5782090909090909,0.5761818181818181,0.5735,0.2514767495748005,440000,True,0.47429999709129333,0.4692704677581787,None
retrain,0.0001,True,0.1,10000,1,0,uniform_random,0,SGD,1.0,False,512,20,197.06509613990784,0,197.0650782585144,1.7881393432617188e-05,0.5788081818181818,0.5770133333333334,0.5795,0.1996981016140465,450000,True,0.4652999937534332,0.46918222308158875,None
retrain,0.0001,True,0.1,10000,1,0,uniform_random,0,SGD,1.0,False,512,20,196.26246690750122,0,196.2624487876892,1.811981201171875e-05,0.5751027272727273,0.5730608695652174,0.5743,0.5208161339780685,460000,True,0.46380001306533813,0.46906521916389465,None
retrain,0.0001,True,0.1,10000,1,0,uniform_random,0,SGD,1.0,False,512,20,196.32774114608765,0,196.32772421836853,1.6927719116210938e-05,0.5830609090909091,0.5830723404255319,0.583,0.16632776408632077,470000,True,0.4684000015258789,0.4690510630607605,None
retrain,0.0001,True,0.1,10000,1,0,uniform_random,0,SGD,1.0,False,512,20,197.47381496429443,0,197.4737982749939,1.6689300537109375e-05,0.5821263636363636,0.5825979166666667,0.5864,0.0861222780045823,480000,True,0.47589999437332153,0.4691937565803528,None
retrain,0.0001,True,0.1,10000,1,0,uniform_random,0,SGD,1.0,False,512,20,195.82136940956116,0,195.82135200500488,1.7404556274414062e-05,0.5816154545454545,0.5803591836734694,0.5774,0.042220022611158675,490000,True,0.4641000032424927,0.4690898060798645,None
retrain,0.0001,True,0.1,10000,1,0,uniform_random,0,SGD,1.0,False,512,20,196.43378829956055,0,196.43377161026,1.6689300537109375e-05,0.5830727272727273,0.583696,0.5817,0.16734121130673515,500000,True,0.46889999508857727,0.4690859913825989,None
retrain,0.0001,True,0.1,10000,1,0,uniform_random,0,SGD,1.0,False,512,20,196.2066833972931,0,196.2066662311554,1.71661376953125e-05,0.580420909090909,0.5785411764705882,0.5738,0.060577600375683494,510000,True,0.4717999994754791,0.4691392183303833,None
retrain,0.0001,True,0.1,10000,1,0,uniform_random,0,SGD,1.0,False,512,20,195.7223207950592,0,195.72230434417725,1.6450881958007812e-05,0.5780945454545454,0.5761461538461539,0.565,0.2613828588367951,520000,True,0.48429998755455017,0.4694307744503021,None
retrain,0.0001,True,0.1,10000,1,0,uniform_random,0,SGD,1.0,False,512,20,195.19617438316345,0,195.1961579322815,1.6450881958007812e-05,0.5820127272727272,0.5809207547169811,0.5774,0.07636087665724642,530000,True,0.4738999903202057,0.4695150852203369,None
retrain,0.0001,True,0.1,10000,1,0,uniform_random,0,SGD,1.0,False,512,20,194.57046389579773,0,194.57044744491577,1.6450881958007812e-05,0.5785990909090909,0.5811277777777778,0.585,0.2177634797004983,540000,True,0.46619999408721924,0.46945369243621826,None
retrain,0.0001,True,0.1,10000,1,0,uniform_random,0,SGD,1.0,False,512,20,194.35354566574097,0,194.35352849960327,1.71661376953125e-05,0.5836181818181818,0.5840563636363636,0.5937,0.21409331908645762,550000,True,0.46860000491142273,0.46943819522857666,None
retrain,0.0001,True,0.1,10000,1,0,uniform_random,0,SGD,1.0,False,512,20,194.4618239402771,0,194.4617953300476,2.86102294921875e-05,0.5689972727272727,0.5656535714285714,0.5673,1.0544337595859443,560000,True,0.46309998631477356,0.4693250060081482,None
retrain,0.0001,True,0.1,10000,1,0,uniform_random,0,SGD,1.0,False,512,20,194.45241832733154,0,194.4524006843567,1.7642974853515625e-05,0.5825654545454545,0.5822719298245614,0.5859,0.12382241756043215,570000,True,0.47850000858306885,0.46948596835136414,None
retrain,0.0001,True,0.1,10000,1,0,uniform_random,0,SGD,1.0,False,512,20,193.76357436180115,0,193.76355719566345,1.71661376953125e-05,0.5562009090909091,0.5593620689655172,0.5556,2.19142517772957,580000,True,0.4708999991416931,0.46951034665107727,None
retrain,0.0001,True,0.1,10000,1,0,uniform_random,0,SGD,1.0,False,512,20,193.60360741615295,0,193.60359072685242,1.6689300537109375e-05,0.5818809090909091,0.5809050847457627,0.5919,0.06503526130573221,590000,True,0.476500004529953,0.46962881088256836,None
retrain,0.0001,True,0.1,10000,1,0,uniform_random,0,SGD,1.0,False,512,20,193.7228138446808,0,193.72279691696167,1.6927719116210938e-05,0.5733654545454545,0.5701233333333333,0.5779,0.6720795250795583,600000,True,0.4603999853134155,0.46947500109672546,None
retrain,0.0001,True,0.1,10000,1,0,uniform_random,0,SGD,1.0,False,512,20,193.8016917705536,0,193.80167484283447,1.6927719116210938e-05,0.5814327272727273,0.5829688524590164,0.5809,0.02650895791644286,610000,True,0.46619999408721924,0.46942129731178284,None
retrain,0.0001,True,0.1,10000,1,0,uniform_random,0,SGD,1.0,False,512,20,194.7313039302826,0,194.73128628730774,1.7642974853515625e-05,0.5800427272727273,0.5786403225806451,0.5827,0.09316643753464399,620000,True,0.4661000072956085,0.46936774253845215,None
retrain,0.0001,True,0.1,10000,1,0,uniform_random,0,SGD,1.0,False,512,20,195.3159408569336,0,195.31592392921448,1.6927719116210938e-05,0.5826845454545454,0.5826825396825397,0.5912,0.13404260305110055,630000,True,0.47429999709129333,0.4694460332393646,None
retrain,0.0001,True,0.1,10000,1,0,uniform_random,0,SGD,1.0,False,512,20,194.53526544570923,0,194.53524732589722,1.811981201171875e-05,0.5790627272727272,0.5775828125,0.5757,0.17771425616241446,640000,True,0.47040000557899475,0.46946093440055847,None
retrain,0.0001,True,0.1,10000,1,0,uniform_random,0,SGD,1.0,False,512,20,193.78386759757996,0,193.78384923934937,1.8358230590820312e-05,0.5815636363636364,0.5827276923076923,0.5887,0.03776514769456501,650000,True,0.46889999508857727,0.4694523215293884,None
retrain,0.0001,True,0.1,10000,1,0,uniform_random,0,SGD,1.0,False,512,20,193.7639033794403,0,193.76388692855835,1.6450881958007812e-05,0.5779054545454545,0.5764151515151515,0.5788,0.27774008516526794,660000,True,0.46700000762939453,0.46941515803337097,None
retrain,0.0001,True,0.1,10000,1,0,uniform_random,0,SGD,1.0,False,512,20,193.45172882080078,0,193.4517104625702,1.8358230590820312e-05,0.5737381818181818,0.5773208955223881,0.5754,0.6395880187255674,670000,True,0.46950000524520874,0.46941640973091125,None
retrain,0.0001,True,0.1,10000,1,0,uniform_random,0,SGD,1.0,False,512,20,193.2991304397583,0,193.2991123199463,1.811981201171875e-05,0.5755063636363636,0.5724985294117647,0.5729,0.48573678725200636,680000,True,0.4666999876499176,0.46937647461891174,None
retrain,0.0001,True,0.1,10000,1,0,uniform_random,0,SGD,1.0,False,512,20,192.9868733882904,0,192.98685669898987,1.6689300537109375e-05,0.5790645454545454,0.5775739130434783,0.5762,0.1775572633928065,690000,True,0.4625000059604645,0.4692768156528473,None
retrain,0.0001,True,0.1,10000,1,0,uniform_random,0,SGD,1.0,False,512,20,193.03318071365356,0,193.03316283226013,1.7881393432617188e-05,0.5806490909090909,0.58043,0.568,0.04092488679143984,700000,True,0.4837000072002411,0.4694828689098358,None
retrain,0.0001,True,0.1,10000,1,0,uniform_random,0,SGD,1.0,False,512,20,193.29112601280212,0,193.29111003875732,1.5974044799804688e-05,0.581319090909091,0.5817760563380282,0.5795,0.016735904301908827,710000,True,0.47380000352859497,0.4695436656475067,None
retrain,0.0001,True,0.1,10000,1,0,uniform_random,0,SGD,1.0,False,512,20,192.50413250923157,0,192.5041151046753,1.7404556274414062e-05,0.5769454545454545,0.5800597222222222,0.5812,0.3608668654823081,720000,True,0.4724999964237213,0.46958473324775696,None
retrain,0.0001,True,0.1,10000,1,0,uniform_random,0,SGD,1.0,False,512,20,192.72515416145325,0,192.72513675689697,1.7404556274414062e-05,0.5835736363636363,0.5848082191780822,0.5927,0.21027687235397152,730000,True,0.47189998626708984,0.46961644291877747,None
retrain,0.0001,True,0.1,10000,1,0,uniform_random,0,SGD,1.0,False,512,20,192.2627351284027,0,192.26271772384644,1.7404556274414062e-05,0.5804,0.5796716216216217,0.5834,0.06237883283490471,740000,True,0.4672999978065491,0.469585120677948,None
retrain,0.0001,True,0.1,10000,1,0,uniform_random,0,SGD,1.0,False,512,20,191.94351410865784,0,191.94349694252014,1.71661376953125e-05,0.5606036363636364,0.5566666666666666,0.5516,1.797355046297439,750000,True,0.47189998626708984,0.46961599588394165,None
retrain,0.0001,True,0.1,10000,1,0,uniform_random,0,SGD,1.0,False,512,20,192.27532982826233,0,192.2753131389618,1.6689300537109375e-05,0.5798972727272728,0.5791828947368421,0.5838,0.1057062587501306,760000,True,0.46540001034736633,0.46956053376197815,None
retrain,0.0001,True,0.1,10000,1,0,uniform_random,0,SGD,1.0,False,512,20,192.07903790473938,0,192.07902026176453,1.7642974853515625e-05,0.5363954545454546,0.5353545454545454,0.5295,4.002531579666667,770000,True,0.47450000047683716,0.46962466835975647,None
retrain,0.0001,True,0.1,10000,1,0,uniform_random,0,SGD,1.0,False,512,20,191.98609519004822,0,191.98607683181763,1.8358230590820312e-05,0.5812290909090909,0.5797089743589744,0.5816,0.00899428979914218,780000,True,0.4609000086784363,0.46951282024383545,None
retrain,0.0001,True,0.1,10000,1,0,uniform_random,0,SGD,1.0,False,512,20,191.46282815933228,0,191.462810754776,1.7404556274414062e-05,0.5817672727272727,0.5828113924050633,0.5835,0.05526973899705375,790000,True,0.4697999954223633,0.46951645612716675,None
retrain,0.0001,True,0.1,10000,1,0,uniform_random,0,SGD,1.0,False,512,20,190.7766044139862,0,190.77658653259277,1.7881393432617188e-05,0.5793609090909091,0.57783125,0.5772,0.15197401714329997,800000,True,0.4722000062465668,0.4695500135421753,None
retrain,0.0001,True,0.1,10000,1,0,uniform_random,0,SGD,1.0,False,512,20,190.96540784835815,0,190.96538972854614,1.811981201171875e-05,0.5825881818181818,0.5828382716049383,0.5886,0.12577299614712525,810000,True,0.461899995803833,0.4694555699825287,None
retrain,0.0001,True,0.1,10000,1,0,uniform_random,0,SGD,1.0,False,512,20,190.8095304965973,0,190.8095133304596,1.71661376953125e-05,0.5728627272727272,0.5706439024390244,0.5737,0.7159366811986334,820000,True,0.4593999981880188,0.4693329334259033,None
retrain,0.0001,True,0.1,10000,1,0,uniform_random,0,SGD,1.0,False,512,20,190.62672924995422,0,190.62670993804932,1.9311904907226562e-05,0.5825045454545454,0.5841650602409638,0.5906,0.11859449121556466,830000,True,0.4733000099658966,0.4693807363510132,None
retrain,0.0001,True,0.1,10000,1,0,uniform_random,0,SGD,1.0,False,512,20,190.62298607826233,0,190.62296867370605,1.7404556274414062e-05,0.5808027272727273,0.5801380952380952,0.5747,0.027696929865741945,840000,True,0.47099998593330383,0.46939998865127563,None
retrain,0.0001,True,0.1,10000,1,0,uniform_random,0,SGD,1.0,False,512,20,190.17256140708923,0,190.17254400253296,1.7404556274414062e-05,0.5733281818181818,0.5708317647058824,0.5703,0.6753298296398673,850000,True,0.4643999934196472,0.4693411886692047,None
retrain,0.0001,True,0.1,10000,1,0,uniform_random,0,SGD,1.0,False,512,20,190.07757258415222,0,190.0775547027588,1.7881393432617188e-05,0.5582063636363637,0.5546604651162791,0.5514,2.011547447305597,860000,True,0.4699999988079071,0.46934884786605835,None
retrain,0.0001,True,0.1,10000,1,0,uniform_random,0,SGD,1.0,False,512,20,189.92227339744568,0,189.92225623130798,1.71661376953125e-05,0.5835336363636363,0.5849390804597702,0.589,0.20684961018604645,870000,True,0.47859999537467957,0.46945518255233765,None
retrain,0.0001,True,0.1,10000,1,0,uniform_random,0,SGD,1.0,False,512,20,189.28643441200256,0,189.28641724586487,1.71661376953125e-05,0.582420909090909,0.5833840909090909,0.5822,0.11141495429329588,880000,True,0.46219998598098755,0.4693727195262909,None
retrain,0.0001,True,0.1,10000,1,0,uniform_random,0,SGD,1.0,False,512,20,189.45245933532715,0,189.4524462223053,1.3113021850585938e-05,0.5827254545454545,0.5840359550561798,0.5793,0.1375528711525576,890000,True,0.46880000829696655,0.46936628222465515,None
retrain,0.0001,True,0.1,10000,1,0,uniform_random,0,SGD,1.0,False,512,20,189.5451602935791,0,189.54514360427856,1.6689300537109375e-05,0.5792945454545455,0.5820677777777777,0.581,0.15770164540867274,900000,True,0.4578999876976013,0.46923887729644775,None
retrain,0.0001,True,0.1,10000,1,0,uniform_random,0,SGD,1.0,False,512,20,189.17491149902344,0,189.17489337921143,1.811981201171875e-05,0.58138,0.5823318681318681,0.5855,0.02197449863343279,910000,True,0.46880000829696655,0.46923407912254333,None
retrain,0.0001,True,0.1,10000,1,0,uniform_random,0,SGD,1.0,False,512,20,188.80678820610046,0,188.80677151679993,1.6689300537109375e-05,0.58011,0.5794434782608696,0.5756,0.08736783266711753,920000,True,0.47360000014305115,0.46928152441978455,None
retrain,0.0001,True,0.1,10000,1,0,uniform_random,0,SGD,1.0,False,512,20,188.5965871810913,0,188.5965700149536,1.71661376953125e-05,0.5826790909090909,0.5818204301075269,0.5701,0.13357454865862256,930000,True,0.47699999809265137,0.4693645238876343,None
retrain,0.0001,True,0.1,10000,1,0,uniform_random,0,SGD,1.0,False,512,20,188.05041980743408,0,188.05040335655212,1.6450881958007812e-05,0.582300909090909,0.581622340425532,0.5761,0.10111207656386814,940000,True,0.4706000089645386,0.46937766671180725,None
retrain,0.0001,True,0.1,10000,1,0,uniform_random,0,SGD,1.0,False,512,20,188.10171270370483,0,188.10169434547424,1.8358230590820312e-05,0.5780627272727272,0.5813736842105263,0.5793,0.26413490329432254,950000,True,0.47429999709129333,0.46942946314811707,None
retrain,0.0001,True,0.1,10000,1,0,uniform_random,0,SGD,1.0,False,512,20,187.8757185935974,0,187.87570214271545,1.6450881958007812e-05,0.5802318181818181,0.5825802083333333,0.5762,0.07686936591384651,960000,True,0.47110000252723694,0.4694468677043915,None
retrain,0.0001,True,0.1,10000,1,0,uniform_random,0,SGD,1.0,False,512,20,187.5907564163208,0,187.59074020385742,1.621246337890625e-05,0.5811809090909091,0.5808835051546392,0.5857,0.004849296382737396,970000,True,0.4731999933719635,0.4694855809211731,None
retrain,0.0001,True,0.1,10000,1,0,uniform_random,0,SGD,1.0,False,512,20,187.75712132453918,0,187.75710272789001,1.8596649169921875e-05,0.5721390909090909,0.5689857142857143,0.5654,0.7791327379216368,980000,True,0.4668999910354614,0.4694591760635376,None
retrain,0.0001,True,0.1,10000,1,0,uniform_random,0,SGD,1.0,False,512,20,187.44785809516907,0,187.44784116744995,1.6927719116210938e-05,0.5786863636363636,0.577189898989899,0.5712,0.21022235599534128,990000,True,0.47589999437332153,0.46952423453330994,None
